Country;CommodityCode;Grandeza;CÓDIGO DATAGRO
Turkey;814200;MYImports;FIM_TR
Turkey;2221000;MYImports;PNS_TR
Turkey;2222000;MYImports;SBS_TR
Turkey;2223000;MYImports;CTS_TR
Turkey;2224000;MYImports;SFS_TR
Turkey;2226000;MYImports;RPS_TR
Turkey;4232000;MYImports;SBO_TR
Turkey;4233000;MYImports;CTO_TR
Turkey;4235000;MYImports;OLO_TR
Turkey;4236000;MYImports;SFO_TR
Turkey;4239100;MYImports;RPO_TR
Turkey;4242000;MYImports;CCO_TR
Turkey;4243000;MYImports;PAO_TR
Turkey;4244000;MYImports;PKO_TR
Turkmenistan;410000;MYImports;WHT_TM
Turkmenistan;440000;MYImports;COR_TM
Uganda;410000;MYImports;WHT_UG
Uganda;440000;MYImports;COR_UG
Ukraine;410000;MYImports;WHT_UA
Ukraine;440000;MYImports;COR_UA
Ukraine;813100;MYImports;SBM_UA
Ukraine;813500;MYImports;SFM_UA
Ukraine;2222000;MYImports;SBS_UA
Ukraine;2224000;MYImports;SFS_UA
Ukraine;2226000;MYImports;RPS_UA
Ukraine;4236000;MYImports;SFO_UA
Ukraine;4239100;MYImports;RPO_UA
Ukraine;4243000;MYImports;PAO_UA
United Arab Emirates;410000;MYImports;WHT_AE
United Arab Emirates;440000;MYImports;COR_AE
United Arab Emirates;813100;MYImports;SBM_AE
United Arab Emirates;813600;MYImports;RPM_AE
United Arab Emirates;2222000;MYImports;SBS_AE
United Arab Emirates;2226000;MYImports;RPS_AE
United Arab Emirates;4232000;MYImports;SBO_AE
United Arab Emirates;4239100;MYImports;RPO_AE
United Arab Emirates;4243000;MYImports;PAO_AE
United Kingdom;410000;MYImports;WHT_GB
United Kingdom;440000;MYImports;COR_GB
United Kingdom;813100;MYImports;SBM_GB
United Kingdom;813500;MYImports;SFM_GB
United Kingdom;813600;MYImports;RPM_GB
United Kingdom;813800;MYImports;PKM_GB
United Kingdom;814200;MYImports;FIM_GB
United Kingdom;2221000;MYImports;PNS_GB
United Kingdom;2222000;MYImports;SBS_GB
United Kingdom;2224000;MYImports;SFS_GB
United Kingdom;2226000;MYImports;RPS_GB
United Kingdom;2231000;MYImports;CPO_GB
United Kingdom;2232000;MYImports;PKS_GB
United Kingdom;4232000;MYImports;SBO_GB
United Kingdom;4234000;MYImports;PNO_GB
United Kingdom;4235000;MYImports;OLO_GB
United Kingdom;4236000;MYImports;SFO_GB
United Kingdom;4239100;MYImports;RPO_GB
United Kingdom;4242000;MYImports;CCO_GB
United Kingdom;4243000;MYImports;PAO_GB
United Kingdom;4244000;MYImports;PKO_GB
United States;410000;MYImports;WHT_US
United States;440000;MYImports;COR_US
United States;813100;MYImports;SBM_US
United States;813200;MYImports;PNM_US
United States;813500;MYImports;SFM_US
United States;813600;MYImports;RPM_US
United States;814200;MYImports;FIM_US
United States;2221000;MYImports;PNS_US
United States;2222000;MYImports;SBS_US
United States;2223000;MYImports;CTS_US
United States;2224000;MYImports;SFS_US
United States;2226000;MYImports;RPS_US
United States;4232000;MYImports;SBO_US
United States;4233000;MYImports;CTO_US
United States;4234000;MYImports;PNO_US
United States;4235000;MYImports;OLO_US
United States;4236000;MYImports;SFO_US
United States;4239100;MYImports;RPO_US
United States;4242000;MYImports;CCO_US
United States;4243000;MYImports;PAO_US
United States;4244000;MYImports;PKO_US
Uruguay;410000;MYImports;WHT_UY
Uruguay;440000;MYImports;COR_UY
Uruguay;813100;MYImports;SBM_UY
Uruguay;813500;MYImports;SFM_UY
Uruguay;813600;MYImports;RPM_UY
Uruguay;2222000;MYImports;SBS_UY
Uruguay;2224000;MYImports;SFS_UY
Uruguay;2226000;MYImports;RPS_UY
Uruguay;4232000;MYImports;SBO_UY
Uruguay;4236000;MYImports;SFO_UY
Uzbekistan;410000;MYImports;WHT_UZ
Uzbekistan;440000;MYImports;COR_UZ
Uzbekistan;813100;MYImports;SBM_UZ
Uzbekistan;813300;MYImports;CTM_UZ
Uzbekistan;813500;MYImports;SFM_UZ
Uzbekistan;2222000;MYImports;SBS_UZ
Uzbekistan;2224000;MYImports;SFS_UZ
Uzbekistan;4232000;MYImports;SBO_UZ
Uzbekistan;4233000;MYImports;CTO_UZ
Uzbekistan;4236000;MYImports;SFO_UZ
Venezuela;410000;MYImports;WHT_VE
Venezuela;440000;MYImports;COR_VE
Venezuela;813100;MYImports;SBM_VE
Venezuela;2222000;MYImports;SBS_VE
Venezuela;4232000;MYImports;SBO_VE
Venezuela;4236000;MYImports;SFO_VE
Venezuela;4243000;MYImports;PAO_VE
Vietnam;410000;MYImports;WHT_VN
Vietnam;440000;MYImports;COR_VN
Vietnam;813100;MYImports;SBM_VN
Vietnam;813200;MYImports;PNM_VN
Vietnam;813600;MYImports;RPM_VN
Vietnam;813700;MYImports;CPM_VN
Vietnam;813800;MYImports;PKM_VN
Vietnam;814200;MYImports;FIM_VN
Vietnam;2221000;MYImports;PNS_VN
Vietnam;2222000;MYImports;SBS_VN
Vietnam;2226000;MYImports;RPS_VN
Vietnam;2231000;MYImports;CPO_VN
Vietnam;4232000;MYImports;SBO_VN
Vietnam;4234000;MYImports;PNO_VN
Vietnam;4239100;MYImports;RPO_VN
Vietnam;4242000;MYImports;CCO_VN
Vietnam;4243000;MYImports;PAO_VN
WORLD;410000;MYImports;WHT_WO
WORLD;440000;MYImports;COR_WO
WORLD;813100;MYImports;SBM_WO
WORLD;813200;MYImports;PNM_WO
WORLD;813300;MYImports;CTM_WO
WORLD;813500;MYImports;SFM_WO
WORLD;813600;MYImports;RPM_WO
WORLD;813700;MYImports;CPM_WO
WORLD;813800;MYImports;PKM_WO
WORLD;814200;MYImports;FIM_WO
WORLD;2221000;MYImports;PNS_WO
WORLD;2222000;MYImports;SBS_WO
WORLD;2223000;MYImports;CTS_WO
WORLD;2224000;MYImports;SFS_WO
WORLD;2226000;MYImports;RPS_WO
WORLD;2231000;MYImports;CPO_WO
WORLD;2232000;MYImports;PKS_WO
WORLD;4232000;MYImports;SBO_WO
WORLD;4233000;MYImports;CTO_WO
WORLD;4234000;MYImports;PNO_WO
WORLD;4235000;MYImports;OLO_WO
WORLD;4236000;MYImports;SFO_WO
WORLD;4239100;MYImports;RPO_WO
WORLD;4242000;MYImports;CCO_WO
WORLD;4243000;MYImports;PAO_WO
WORLD;4244000;MYImports;PKO_WO
Yemen;410000;MYImports;WHT_YE
Yemen;440000;MYImports;COR_YE
Yemen;813100;MYImports;SBM_YE
Yemen;4243000;MYImports;PAO_YE
Zambia;410000;MYImports;WHT_ZM
Zambia;440000;MYImports;COR_ZM
Zambia;813100;MYImports;SBM_ZM
Zambia;2221000;MYImports;PNS_ZM
Zambia;2222000;MYImports;SBS_ZM
Zambia;4232000;MYImports;SBO_ZM
Zimbabwe;410000;MYImports;WHT_ZW
Zimbabwe;440000;MYImports;COR_ZW
Zimbabwe;813100;MYImports;SBM_ZW
Zimbabwe;2221000;MYImports;PNS_ZW
Zimbabwe;2222000;MYImports;SBS_ZW
Zimbabwe;2223000;MYImports;CTS_ZW
Zimbabwe;4232000;MYImports;SBO_ZW
Zimbabwe;4233000;MYImports;CTO_ZW
Zimbabwe;4243000;MYImports;PAO_ZW
Afghanistan;410000;Production;WHT_AF
Afghanistan;440000;Production;COR_AF
Albania;410000;Production;WHT_AL
Albania;440000;Production;COR_AL
Algeria;410000;Production;WHT_DZ
Algeria;440000;Production;COR_DZ
Algeria;813100;Production;SBM_DZ
Algeria;4232000;Production;SBO_DZ
Algeria;4235000;Production;OLO_DZ
Angola;410000;Production;WHT_AO
Angola;440000;Production;COR_AO
Angola;4243000;Production;PAO_AO
Argentina;410000;Production;WHT_AR
Argentina;440000;Production;COR_AR
Argentina;813100;Production;SBM_AR
Argentina;813200;Production;PNM_AR
Argentina;813300;Production;CTM_AR
Argentina;813500;Production;SFM_AR
Argentina;813600;Production;RPM_AR
Argentina;2221000;Production;PNS_AR
Argentina;2222000;Production;SBS_AR
Argentina;2223000;Production;CTS_AR
Argentina;2224000;Production;SFS_AR
Argentina;2226000;Production;RPS_AR
Argentina;4232000;Production;SBO_AR
Argentina;4233000;Production;CTO_AR
Argentina;4234000;Production;PNO_AR
Argentina;4235000;Production;OLO_AR
Argentina;4236000;Production;SFO_AR
Argentina;4239100;Production;RPO_AR
Armenia;410000;Production;WHT_AM
Australia;410000;Production;WHT_AU
Australia;440000;Production;COR_AU
Australia;813100;Production;SBM_AU
Australia;813300;Production;CTM_AU
Australia;813500;Production;SFM_AU
Australia;813600;Production;RPM_AU
Australia;2221000;Production;PNS_AU
Australia;2222000;Production;SBS_AU
Australia;2223000;Production;CTS_AU
Australia;2224000;Production;SFS_AU
Australia;2226000;Production;RPS_AU
Australia;4232000;Production;SBO_AU
Australia;4233000;Production;CTO_AU
Australia;4235000;Production;OLO_AU
Australia;4236000;Production;SFO_AU
Australia;4239100;Production;RPO_AU
Azerbaijan;410000;Production;WHT_AZ
Azerbaijan;440000;Production;COR_AZ
Azerbaijan;813300;Production;CTM_AZ
Azerbaijan;2223000;Production;CTS_AZ
Azerbaijan;4233000;Production;CTO_AZ
Bangladesh;410000;Production;WHT_BD
Bangladesh;440000;Production;COR_BD
Bangladesh;813100;Production;SBM_BD
Bangladesh;813200;Production;PNM_BD
Bangladesh;813600;Production;RPM_BD
Bangladesh;813700;Production;CPM_BD
Bangladesh;2221000;Production;PNS_BD
Bangladesh;2222000;Production;SBS_BD
Bangladesh;2226000;Production;RPS_BD
Bangladesh;4232000;Production;SBO_BD
Bangladesh;4234000;Production;PNO_BD
Bangladesh;4239100;Production;RPO_BD
Bangladesh;4242000;Production;CCO_BD
Barbados;813100;Production;SBM_BB
Barbados;4232000;Production;SBO_BB
Belarus;410000;Production;WHT_BY
Belarus;440000;Production;COR_BY
Belarus;813100;Production;SBM_BY
Belarus;813500;Production;SFM_BY
Belarus;813600;Production;RPM_BY
Belarus;2226000;Production;RPS_BY
Belarus;4232000;Production;SBO_BY
Belarus;4236000;Production;SFO_BY
Belarus;4239100;Production;RPO_BY
Benin;440000;Production;COR_BJ
Benin;813100;Production;SBM_BJ
Benin;813200;Production;PNM_BJ
Benin;813300;Production;CTM_BJ
Benin;813800;Production;PKM_BJ
Benin;2221000;Production;PNS_BJ
Benin;2222000;Production;SBS_BJ
Benin;2223000;Production;CTS_BJ
Benin;2232000;Production;PKS_BJ
Benin;4232000;Production;SBO_BJ
Benin;4233000;Production;CTO_BJ
Benin;4234000;Production;PNO_BJ
Benin;4243000;Production;PAO_BJ
Benin;4244000;Production;PKO_BJ
Bhutan;410000;Production;WHT_BT
Bhutan;440000;Production;COR_BT
Bolivia;410000;Production;WHT_BO
Bolivia;440000;Production;COR_BO
Bolivia;813100;Production;SBM_BO
Bolivia;813500;Production;SFM_BO
Bolivia;2222000;Production;SBS_BO
Bolivia;2224000;Production;SFS_BO
Bolivia;4232000;Production;SBO_BO
Bolivia;4236000;Production;SFO_BO
Bosnia and Herzegovina;410000;Production;WHT_BA
Bosnia and Herzegovina;440000;Production;COR_BA
Bosnia and Herzegovina;813100;Production;SBM_BA
Bosnia and Herzegovina;813500;Production;SFM_BA
Bosnia and Herzegovina;2222000;Production;SBS_BA
Bosnia and Herzegovina;2224000;Production;SFS_BA
Bosnia and Herzegovina;4232000;Production;SBO_BA
Bosnia and Herzegovina;4236000;Production;SFO_BA
Botswana;440000;Production;COR_BW
Brazil;410000;Production;WHT_BR
Brazil;440000;Production;COR_BR
Brazil;813100;Production;SBM_BR
Brazil;813200;Production;PNM_BR
Brazil;813300;Production;CTM_BR
Brazil;813500;Production;SFM_BR
Brazil;813800;Production;PKM_BR
Brazil;2221000;Production;PNS_BR
Brazil;2222000;Production;SBS_BR
Brazil;2223000;Production;CTS_BR
Brazil;2224000;Production;SFS_BR
Brazil;2232000;Production;PKS_BR
Brazil;4232000;Production;SBO_BR
Brazil;4233000;Production;CTO_BR
Brazil;4234000;Production;PNO_BR
Brazil;4236000;Production;SFO_BR
Brazil;4243000;Production;PAO_BR
Brazil;4244000;Production;PKO_BR
Burkina Faso;440000;Production;COR_BF
Burkina Faso;813200;Production;PNM_BF
Burkina Faso;813300;Production;CTM_BF
Burkina Faso;2221000;Production;PNS_BF
Burkina Faso;2223000;Production;CTS_BF
Burkina Faso;4233000;Production;CTO_BF
Burkina Faso;4234000;Production;PNO_BF
Burma;410000;Production;WHT_MM
Burma;440000;Production;COR_MM
Burma;813200;Production;PNM_MM
Burma;813300;Production;CTM_MM
Burma;813500;Production;SFM_MM
Burma;2221000;Production;PNS_MM
Burma;2222000;Production;SBS_MM
Burma;2223000;Production;CTS_MM
Burma;2224000;Production;SFS_MM
Burma;4233000;Production;CTO_MM
Burma;4234000;Production;PNO_MM
Burma;4236000;Production;SFO_MM
Burundi;440000;Production;COR_BI
Cabo Verde;440000;Production;COR_CV
Cambodia;440000;Production;COR_KH
Cameroon;440000;Production;COR_CM
Cameroon;813200;Production;PNM_CM
Cameroon;813300;Production;CTM_CM
Cameroon;813800;Production;PKM_CM
Cameroon;2221000;Production;PNS_CM
Cameroon;2223000;Production;CTS_CM
Cameroon;2232000;Production;PKS_CM
Cameroon;4233000;Production;CTO_CM
Cameroon;4234000;Production;PNO_CM
Cameroon;4243000;Production;PAO_CM
Cameroon;4244000;Production;PKO_CM
Canada;410000;Production;WHT_CA
Canada;440000;Production;COR_CA
Canada;813100;Production;SBM_CA
Canada;813600;Production;RPM_CA
Canada;814200;Production;FIM_CA
Canada;2222000;Production;SBS_CA
Canada;2224000;Production;SFS_CA
Canada;2226000;Production;RPS_CA
Canada;4232000;Production;SBO_CA
Canada;4239100;Production;RPO_CA
Central African Republic;440000;Production;COR_CF
Central African Republic;813200;Production;PNM_CF
Central African Republic;2221000;Production;PNS_CF
Central African Republic;4234000;Production;PNO_CF
Chad;410000;Production;WHT_TD
Chad;440000;Production;COR_TD
Chad;813200;Production;PNM_TD
Chad;813300;Production;CTM_TD
Chad;2221000;Production;PNS_TD
Chad;2223000;Production;CTS_TD
Chad;4233000;Production;CTO_TD
Chad;4234000;Production;PNO_TD
Chile;410000;Production;WHT_CL
Chile;440000;Production;COR_CL
Chile;813100;Production;SBM_CL
Chile;813500;Production;SFM_CL
Chile;813600;Production;RPM_CL
Chile;814200;Production;FIM_CL
Chile;2224000;Production;SFS_CL
Chile;2226000;Production;RPS_CL
Chile;4232000;Production;SBO_CL
Chile;4235000;Production;OLO_CL
Chile;4236000;Production;SFO_CL
Chile;4239100;Production;RPO_CL
China;410000;Production;WHT_CN
China;440000;Production;COR_CN
China;813100;Production;SBM_CN
China;813200;Production;PNM_CN
China;813300;Production;CTM_CN
China;813500;Production;SFM_CN
China;813600;Production;RPM_CN
China;814200;Production;FIM_CN
China;2221000;Production;PNS_CN
China;2222000;Production;SBS_CN
China;2223000;Production;CTS_CN
China;2224000;Production;SFS_CN
China;2226000;Production;RPS_CN
China;4232000;Production;SBO_CN
China;4233000;Production;CTO_CN
China;4234000;Production;PNO_CN
China;4235000;Production;OLO_CN
China;4236000;Production;SFO_CN
China;4239100;Production;RPO_CN
Colombia;410000;Production;WHT_CO
Colombia;440000;Production;COR_CO
Colombia;813100;Production;SBM_CO
Colombia;813800;Production;PKM_CO
Colombia;2222000;Production;SBS_CO
Colombia;2232000;Production;PKS_CO
Colombia;4232000;Production;SBO_CO
Colombia;4243000;Production;PAO_CO
Colombia;4244000;Production;PKO_CO
Comoros;2231000;Production;CPO_KM
Congo (Brazzaville);440000;Production;COR_CD
Congo (Kinshasa);410000;Production;WHT_CG
Congo (Kinshasa);440000;Production;COR_CG
Congo (Kinshasa);813200;Production;PNM_CG
Congo (Kinshasa);813800;Production;PKM_CG
Congo (Kinshasa);2221000;Production;PNS_CG
Congo (Kinshasa);2232000;Production;PKS_CG
Congo (Kinshasa);4234000;Production;PNO_CG
Congo (Kinshasa);4243000;Production;PAO_CG
Congo (Kinshasa);4244000;Production;PKO_CG
Costa Rica;440000;Production;COR_CR
Costa Rica;813100;Production;SBM_CR
Costa Rica;813800;Production;PKM_CR
Costa Rica;2232000;Production;PKS_CR
Costa Rica;4232000;Production;SBO_CR
Costa Rica;4243000;Production;PAO_CR
Costa Rica;4244000;Production;PKO_CR
Cote d'Ivoire;440000;Production;COR_CI
Cote d'Ivoire;813200;Production;PNM_CI
Cote d'Ivoire;813300;Production;CTM_CI
Cote d'Ivoire;813700;Production;CPM_CI
Cote d'Ivoire;813800;Production;PKM_CI
Cote d'Ivoire;2221000;Production;PNS_CI
Cote d'Ivoire;2223000;Production;CTS_CI
Cote d'Ivoire;2231000;Production;CPO_CI
Cote d'Ivoire;2232000;Production;PKS_CI
Cote d'Ivoire;4233000;Production;CTO_CI
Cote d'Ivoire;4234000;Production;PNO_CI
Cote d'Ivoire;4242000;Production;CCO_CI
Cote d'Ivoire;4243000;Production;PAO_CI
Cote d'Ivoire;4244000;Production;PKO_CI
Cuba;440000;Production;COR_CU
Cuba;813100;Production;SBM_CU
Cuba;4232000;Production;SBO_CU
Dominican Republic;440000;Production;COR_DO
Dominican Republic;2232000;Production;PKS_DO
Dominican Republic;4243000;Production;PAO_DO
Ecuador;410000;Production;WHT_EC
Ecuador;440000;Production;COR_EC
Ecuador;813100;Production;SBM_EC
Ecuador;813800;Production;PKM_EC
Ecuador;814200;Production;FIM_EC
Ecuador;2222000;Production;SBS_EC
Ecuador;2232000;Production;PKS_EC
Ecuador;4232000;Production;SBO_EC
Ecuador;4243000;Production;PAO_EC
Ecuador;4244000;Production;PKO_EC
Egypt;410000;Production;WHT_EG
Egypt;440000;Production;COR_EG
Egypt;813100;Production;SBM_EG
Egypt;813300;Production;CTM_EG
Egypt;813500;Production;SFM_EG
Egypt;2221000;Production;PNS_EG
Egypt;2222000;Production;SBS_EG
Egypt;2223000;Production;CTS_EG
Egypt;2224000;Production;SFS_EG
Egypt;4232000;Production;SBO_EG
Egypt;4233000;Production;CTO_EG
Egypt;4236000;Production;SFO_EG
El Salvador;440000;Production;COR_SV
Eritrea;410000;Production;WHT_ER
Eritrea;440000;Production;COR_ER
Eswatini;440000;Production;COR_SZ
Ethiopia;410000;Production;WHT_ET
Ethiopia;440000;Production;COR_ET
Ethiopia;813100;Production;SBM_ET
Ethiopia;813300;Production;CTM_ET
Ethiopia;813600;Production;RPM_ET
Ethiopia;2222000;Production;SBS_ET
Ethiopia;2226000;Production;RPS_ET
Ethiopia;4232000;Production;SBO_ET
Ethiopia;4239100;Production;RPO_ET
European Union;410000;Production;WHT_EU
European Union;440000;Production;COR_EU
European Union;813100;Production;SBM_EU
European Union;813200;Production;PNM_EU
European Union;813300;Production;CTM_EU
European Union;813500;Production;SFM_EU
European Union;813600;Production;RPM_EU
European Union;813800;Production;PKM_EU
European Union;814200;Production;FIM_EU
European Union;2222000;Production;SBS_EU
European Union;2223000;Production;CTS_EU
European Union;2224000;Production;SFS_EU
European Union;2226000;Production;RPS_EU
European Union;4232000;Production;SBO_EU
European Union;4233000;Production;CTO_EU
European Union;4234000;Production;PNO_EU
European Union;4235000;Production;OLO_EU
European Union;4236000;Production;SFO_EU
European Union;4239100;Production;RPO_EU
European Union;4244000;Production;PKO_EU
Faroe Islands;814200;Production;FIM_FO
Fiji;813700;Production;CPM_FJ
Fiji;2231000;Production;CPO_FJ
Gambia, The;440000;Production;COR_GM
Gambia, The;813200;Production;PNM_GM
Gambia, The;2221000;Production;PNS_GM
Gambia, The;4234000;Production;PNO_GM
Georgia;410000;Production;WHT_GE
Georgia;440000;Production;COR_GE
Georgia;813100;Production;SBM_GE
Georgia;4236000;Production;SFO_GE
Ghana;440000;Production;COR_GH
Ghana;813100;Production;SBM_GH
Ghana;813700;Production;CPM_GH
Ghana;813800;Production;PKM_GH
Ghana;2221000;Production;PNS_GH
Ghana;2222000;Production;SBS_GH
Ghana;2231000;Production;CPO_GH
Ghana;2232000;Production;PKS_GH
Ghana;4232000;Production;SBO_GH
Ghana;4242000;Production;CCO_GH
Ghana;4243000;Production;PAO_GH
Ghana;4244000;Production;PKO_GH
Guatemala;410000;Production;WHT_GT
Guatemala;440000;Production;COR_GT
Guatemala;813100;Production;SBM_GT
Guatemala;813800;Production;PKM_GT
Guatemala;2221000;Production;PNS_GT
Guatemala;2222000;Production;SBS_GT
Guatemala;2232000;Production;PKS_GT
Guatemala;4232000;Production;SBO_GT
Guatemala;4236000;Production;SFO_GT
Guatemala;4243000;Production;PAO_GT
Guatemala;4244000;Production;PKO_GT
Guinea;440000;Production;COR_GN
Guinea;813800;Production;PKM_GN
Guinea;2221000;Production;PNS_GN
Guinea;2232000;Production;PKS_GN
Guinea;4243000;Production;PAO_GN
Guinea;4244000;Production;PKO_GN
Guinea-Bissau;440000;Production;COR_GW
Guinea-Bissau;813800;Production;PKM_GW
Guinea-Bissau;2232000;Production;PKS_GW
Guinea-Bissau;4244000;Production;PKO_GW
Guyana;440000;Production;COR_GY
Haiti;440000;Production;COR_HT
Honduras;440000;Production;COR_HN
Honduras;813800;Production;PKM_HN
Honduras;2232000;Production;PKS_HN
Honduras;4243000;Production;PAO_HN
Honduras;4244000;Production;PKO_HN
Iceland;814200;Production;FIM_IS
India;410000;Production;WHT_IN
India;440000;Production;COR_IN
India;813100;Production;SBM_IN
India;813200;Production;PNM_IN
India;813300;Production;CTM_IN
India;813500;Production;SFM_IN
India;813600;Production;RPM_IN
India;813700;Production;CPM_IN
India;813800;Production;PKM_IN
India;2221000;Production;PNS_IN
India;2222000;Production;SBS_IN
India;2223000;Production;CTS_IN
India;2224000;Production;SFS_IN
India;2226000;Production;RPS_IN
India;2231000;Production;CPO_IN
India;2232000;Production;PKS_IN
India;4232000;Production;SBO_IN
India;4233000;Production;CTO_IN
India;4234000;Production;PNO_IN
India;4236000;Production;SFO_IN
India;4239100;Production;RPO_IN
India;4242000;Production;CCO_IN
India;4243000;Production;PAO_IN
India;4244000;Production;PKO_IN
Indonesia;440000;Production;COR_ID
Indonesia;813200;Production;PNM_ID
Indonesia;813700;Production;CPM_ID
Indonesia;813800;Production;PKM_ID
Indonesia;814200;Production;FIM_ID
Indonesia;2221000;Production;PNS_ID
Indonesia;2222000;Production;SBS_ID
Indonesia;2223000;Production;CTS_ID
Indonesia;2231000;Production;CPO_ID
Indonesia;2232000;Production;PKS_ID
Indonesia;4234000;Production;PNO_ID
Indonesia;4242000;Production;CCO_ID
Indonesia;4243000;Production;PAO_ID
Indonesia;4244000;Production;PKO_ID
Iran;410000;Production;WHT_IR
Iran;440000;Production;COR_IR
Iran;813100;Production;SBM_IR
Iran;813300;Production;CTM_IR
Iran;813500;Production;SFM_IR
Iran;813600;Production;RPM_IR
Iran;2222000;Production;SBS_IR
Iran;2223000;Production;CTS_IR
Iran;2224000;Production;SFS_IR
Iran;2226000;Production;RPS_IR
Iran;4232000;Production;SBO_IR
Iran;4233000;Production;CTO_IR
Iran;4236000;Production;SFO_IR
Iran;4239100;Production;RPO_IR
Iraq;410000;Production;WHT_IQ
Iraq;440000;Production;COR_IQ
Israel;410000;Production;WHT_IL
Israel;813100;Production;SBM_IL
Israel;813500;Production;SFM_IL
Israel;813600;Production;RPM_IL
Israel;2224000;Production;SFS_IL
Israel;4232000;Production;SBO_IL
Israel;4235000;Production;OLO_IL
Israel;4236000;Production;SFO_IL
Israel;4239100;Production;RPO_IL
Jamaica;440000;Production;COR_JM
Japan;410000;Production;WHT_JP
Japan;440000;Production;COR_JP
Japan;813100;Production;SBM_JP
Japan;813200;Production;PNM_JP
Japan;813300;Production;CTM_JP
Japan;813600;Production;RPM_JP
Japan;814200;Production;FIM_JP
Japan;2221000;Production;PNS_JP
Japan;2222000;Production;SBS_JP
Japan;2226000;Production;RPS_JP
Japan;4232000;Production;SBO_JP
Japan;4233000;Production;CTO_JP
Japan;4234000;Production;PNO_JP
Japan;4239100;Production;RPO_JP
Jordan;410000;Production;WHT_JO
Jordan;440000;Production;COR_JO
Jordan;4235000;Production;OLO_JO
Kazakhstan;410000;Production;WHT_KZ
Kazakhstan;440000;Production;COR_KZ
Kazakhstan;813100;Production;SBM_KZ
Kazakhstan;813300;Production;CTM_KZ
Kazakhstan;813500;Production;SFM_KZ
Kazakhstan;813600;Production;RPM_KZ
Kazakhstan;2222000;Production;SBS_KZ
Kazakhstan;2223000;Production;CTS_KZ
Kazakhstan;2224000;Production;SFS_KZ
Kazakhstan;2226000;Production;RPS_KZ
Kazakhstan;4232000;Production;SBO_KZ
Kazakhstan;4233000;Production;CTO_KZ
Kazakhstan;4236000;Production;SFO_KZ
Kazakhstan;4239100;Production;RPO_KZ
Kenya;410000;Production;WHT_KE
Kenya;440000;Production;COR_KE
Korea, North;410000;Production;WHT_KR
Korea, North;440000;Production;COR_KR
Korea, North;813100;Production;SBM_KR
Korea, North;2222000;Production;SBS_KR
Korea, North;4232000;Production;SBO_KR
Korea, South;410000;Production;WHT_KP
Korea, South;440000;Production;COR_KP
Korea, South;813100;Production;SBM_KP
Korea, South;813300;Production;CTM_KP
Korea, South;813600;Production;RPM_KP
Korea, South;814200;Production;FIM_KP
Korea, South;2221000;Production;PNS_KP
Korea, South;2222000;Production;SBS_KP
Korea, South;2223000;Production;CTS_KP
Korea, South;2226000;Production;RPS_KP
Korea, South;4232000;Production;SBO_KP
Korea, South;4233000;Production;CTO_KP
Korea, South;4239100;Production;RPO_KP
