CO_ANO,CO_MES,CO_NCM,CO_UNID,CO_PAIS,SG_UF_NCM,CO_VIA,CO_URF,QT_ESTAT,KG_LIQUIDO,VL_FOB,VL_FRETE,VL_SEGURO,NO_NCM_POR,SG_UNID,NO_PAIS,NO_UF,NO_REGIAO,NO_VIA,NO_URF
2013,2,10019900,10,63,ES,1,727600,20821905,20821905,7401089,406027,7243,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Argentina,Espírito Santo,REGIAO SUDESTE,MARITIMA,0727600 - PORTO DE VITORIA
2013,10,11010010,10,275,SP,1,817800,125000,125000,65539,7236,0,Farinha de trigo,KGL  ,França,São Paulo,REGIAO SUDESTE,MARITIMA,0817800 - PORTO DE SANTOS
2013,8,11010010,10,845,RJ,7,1010252,280000,280000,126840,11500,0,Farinha de trigo,KGL  ,Uruguai,Rio de Janeiro,REGIAO SUDESTE,RODOVIARIA,1010252 - JAGUARAO
2013,2,11010010,10,845,SP,7,1015600,336000,336000,159251,8064,0,Farinha de trigo,KGL  ,Uruguai,São Paulo,REGIAO SUDESTE,RODOVIARIA,1015600 - SANTANA DO LIVRAMENTO
2013,8,10019900,10,845,RS,7,1010252,3584000,3584000,973952,29008,0,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Uruguai,Rio Grande do Sul,REGIAO SUL,RODOVIARIA,1010252 - JAGUARAO
2013,5,10019900,10,249,PE,1,417800,25000000,25000000,7908734,961130,8618,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Estados Unidos,Pernambuco,REGIAO NORDESTE,MARITIMA,0417800 - PORTO DE SUAPE
2013,3,10019900,10,63,MG,1,727600,15000000,15000000,5456067,412500,5481,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Argentina,Minas Gerais,REGIAO SUDESTE,MARITIMA,0727600 - PORTO DE VITORIA
2013,5,11010010,10,63,SC,7,910600,3812500,3812500,2002295,109078,2189,Farinha de trigo,KGL  ,Argentina,Santa Catarina,REGIAO SUL,RODOVIARIA,0910600 - FOZ DO IGUACU
2013,10,10059010,10,586,PR,7,910652,42900000,42900000,5087000,754400,251,"Milho em grão, exceto para semeadura",KGL  ,Paraguai,Paraná,REGIAO SUL,RODOVIARIA,0910652 - SANTA HELENA
2013,1,10019900,10,63,SP,1,817800,153215000,153215000,51291841,3228443,24823,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Argentina,São Paulo,REGIAO SUDESTE,MARITIMA,0817800 - PORTO DE SANTOS
2013,3,10019900,10,63,PE,1,415100,36500000,36500000,12246272,1629803,8777,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Argentina,Pernambuco,REGIAO NORDESTE,MARITIMA,0415100 - IRF/RECIFE
2013,3,10059010,10,586,PR,7,910652,14500000,14500000,2894500,250900,0,"Milho em grão, exceto para semeadura",KGL  ,Paraguai,Paraná,REGIAO SUL,RODOVIARIA,0910652 - SANTA HELENA
2013,5,10019900,10,586,RS,7,1010852,2000000,2000000,670000,70000,0,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Paraguai,Rio Grande do Sul,REGIAO SUL,RODOVIARIA,1010852 - PORTO XAVIER
2013,12,10019900,10,586,RS,7,910600,300000,300000,90000,5400,0,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Paraguai,Rio Grande do Sul,REGIAO SUL,RODOVIARIA,0910600 - FOZ DO IGUACU
2013,9,11010010,10,845,ES,1,727600,345000,345000,177979,9000,0,Farinha de trigo,KGL  ,Uruguai,Espírito Santo,REGIAO SUDESTE,MARITIMA,0727600 - PORTO DE VITORIA
2013,11,12011000,10,586,PR,7,910600,135000,135000,101250,6000,0,"Soja, mesmo triturada, para semeadura",KGL  ,Paraguai,Paraná,REGIAO SUL,RODOVIARIA,0910600 - FOZ DO IGUACU
2013,2,11010010,10,386,SP,1,817800,15080,15080,18644,1794,51,Farinha de trigo,KGL  ,Itália,São Paulo,REGIAO SUDESTE,MARITIMA,0817800 - PORTO DE SANTOS
2013,1,12019000,21,586,SC,7,910651,1000,1000000,546000,4000,0,"Soja, mesmo triturada, exceto para semeadura",TML  ,Paraguai,Santa Catarina,REGIAO SUL,RODOVIARIA,0910651 - GUAIRA
2013,12,11010010,10,845,RJ,1,717600,391000,391000,218123,9581,410,Farinha de trigo,KGL  ,Uruguai,Rio de Janeiro,REGIAO SUDESTE,MARITIMA,0717600 - PORTO DO RIO DE JANEIRO
2013,1,10019900,10,63,RJ,1,717600,31750000,31750000,10333750,662500,8238,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Argentina,Rio de Janeiro,REGIAO SUDESTE,MARITIMA,0717600 - PORTO DO RIO DE JANEIRO
2013,6,11010010,10,63,SC,7,910600,2132000,2132000,1140223,58797,1574,Farinha de trigo,KGL  ,Argentina,Santa Catarina,REGIAO SUL,RODOVIARIA,0910600 - FOZ DO IGUACU
2013,7,10019900,10,249,BA,1,517600,64753164,64753164,21126030,1876139,29379,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Estados Unidos,Bahia,REGIAO NORDESTE,MARITIMA,0517600 - PORTO DE SALVADOR
2013,3,10019900,10,586,MS,7,145100,4200000,4200000,1192850,65520,0,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Paraguai,Mato Grosso do Sul,REGIAO CENTRO OESTE,RODOVIARIA,0145100 - MUNDO NOVO
2013,12,11010010,10,573,SP,1,817800,99750,99750,50000,3841,0,Farinha de trigo,KGL  ,Países Baixos (Holanda),São Paulo,REGIAO SUDESTE,MARITIMA,0817800 - PORTO DE SANTOS
2013,9,10019900,10,249,PA,1,417800,3500000,3500000,1118500,126044,470,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Estados Unidos,Pará,REGIAO NORTE,MARITIMA,0417800 - PORTO DE SUAPE
2013,6,11010010,10,845,RJ,7,1010252,112000,112000,49000,4400,0,Farinha de trigo,KGL  ,Uruguai,Rio de Janeiro,REGIAO SUDESTE,RODOVIARIA,1010252 - JAGUARAO
2013,5,10019900,10,586,PR,7,910652,1196690,1196690,414074,24208,0,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Paraguai,Paraná,REGIAO SUL,RODOVIARIA,0910652 - SANTA HELENA
2013,2,10019900,10,586,RS,1,1017700,4000000,4000000,1466294,100579,2219,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Paraguai,Rio Grande do Sul,REGIAO SUL,MARITIMA,1017700 - PORTO DE RIO GRANDE
2013,5,11010010,10,63,RO,7,910600,108000,108000,52920,9000,0,Farinha de trigo,KGL  ,Argentina,Rondônia,REGIAO NORTE,RODOVIARIA,0910600 - FOZ DO IGUACU
2013,11,10019900,10,845,RS,7,1010252,1867000,1867000,584357,66560,151,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Uruguai,Rio Grande do Sul,REGIAO SUL,RODOVIARIA,1010252 - JAGUARAO
2013,1,10019900,10,586,SC,7,910600,9165000,9165000,2805309,156493,0,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Paraguai,Santa Catarina,REGIAO SUL,RODOVIARIA,0910600 - FOZ DO IGUACU
2013,3,12019000,21,586,PR,7,910652,4000,4000000,1776000,17000,0,"Soja, mesmo triturada, exceto para semeadura",TML  ,Paraguai,Paraná,REGIAO SUL,RODOVIARIA,0910652 - SANTA HELENA
2013,1,10019900,10,63,PE,1,417800,15750000,15750000,5326500,525111,6395,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Argentina,Pernambuco,REGIAO NORDESTE,MARITIMA,0417800 - PORTO DE SUAPE
2013,7,10059010,10,586,RS,7,910600,29480,29480,4422,531,0,"Milho em grão, exceto para semeadura",KGL  ,Paraguai,Rio Grande do Sul,REGIAO SUL,RODOVIARIA,0910600 - FOZ DO IGUACU
2013,1,11010010,10,845,SP,7,1015600,336000,336000,151173,8064,0,Farinha de trigo,KGL  ,Uruguai,São Paulo,REGIAO SUDESTE,RODOVIARIA,1015600 - SANTANA DO LIVRAMENTO
2013,8,11010010,10,845,RJ,1,817800,391000,391000,205581,14295,0,Farinha de trigo,KGL  ,Uruguai,Rio de Janeiro,REGIAO SUDESTE,MARITIMA,0817800 - PORTO DE SANTOS
2013,1,11010010,10,63,DF,7,910600,256500,256500,122853,6300,0,Farinha de trigo,KGL  ,Argentina,Distrito Federal,REGIAO CENTRO OESTE,RODOVIARIA,0910600 - FOZ DO IGUACU
2013,8,11010010,10,69,SP,4,817600,1000,1000,4933,8981,0,Farinha de trigo,KGL  ,Austrália,São Paulo,REGIAO SUDESTE,AEREA,0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS
2013,7,10019900,10,63,SP,1,817800,2000000,2000000,770369,52000,611,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Argentina,São Paulo,REGIAO SUDESTE,MARITIMA,0817800 - PORTO DE SANTOS
2013,3,10051000,10,63,RS,7,1010900,5000,5000,42500,682,0,Milho para semeadura,KGL  ,Argentina,Rio Grande do Sul,REGIAO SUL,RODOVIARIA,1010900 - URUGUAIANA
2013,1,10019900,10,586,PR,7,910652,5200000,5200000,1410200,76900,0,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Paraguai,Paraná,REGIAO SUL,RODOVIARIA,0910652 - SANTA HELENA
2013,7,10019900,10,586,SC,7,910600,2095410,2095410,629184,25593,0,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Paraguai,Santa Catarina,REGIAO SUL,RODOVIARIA,0910600 - FOZ DO IGUACU
2013,7,12019000,21,586,RS,7,1010852,7000,7000000,3084000,256500,1376,"Soja, mesmo triturada, exceto para semeadura",TML  ,Paraguai,Rio Grande do Sul,REGIAO SUL,RODOVIARIA,1010852 - PORTO XAVIER
2013,6,11010010,10,63,MG,7,910600,2260000,2260000,1145231,112519,0,Farinha de trigo,KGL  ,Argentina,Minas Gerais,REGIAO SUDESTE,RODOVIARIA,0910600 - FOZ DO IGUACU
2013,12,10051000,10,63,SP,1,817800,487541,487541,3824539,51300,1353,Milho para semeadura,KGL  ,Argentina,São Paulo,REGIAO SUDESTE,MARITIMA,0817800 - PORTO DE SANTOS
2013,9,11010010,10,845,PR,7,1015600,443000,443000,229224,10960,0,Farinha de trigo,KGL  ,Uruguai,Paraná,REGIAO SUL,RODOVIARIA,1015600 - SANTANA DO LIVRAMENTO
2013,6,10019900,10,149,CE,1,317600,14850000,14850000,4475600,376448,2529,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Canadá,Ceará,REGIAO NORDESTE,MARITIMA,0317600 - PORTO DE FORTALEZA
2013,7,10019900,10,63,MG,1,817800,2100000,2100000,787888,54600,626,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Argentina,Minas Gerais,REGIAO SUDESTE,MARITIMA,0817800 - PORTO DE SANTOS
2013,5,10059010,10,63,RS,7,910600,28000,28000,24360,450,0,"Milho em grão, exceto para semeadura",KGL  ,Argentina,Rio Grande do Sul,REGIAO SUL,RODOVIARIA,0910600 - FOZ DO IGUACU
2013,5,10019900,10,586,MS,7,910600,5750000,5750000,1904250,73275,0,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Paraguai,Mato Grosso do Sul,REGIAO CENTRO OESTE,RODOVIARIA,0910600 - FOZ DO IGUACU
2013,7,10019900,10,63,MG,1,927700,5000000,5000000,1659616,125000,1315,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Argentina,Minas Gerais,REGIAO SUDESTE,MARITIMA,0927700 - PORTO DE SAO FRANCISCO DO SUL
2013,6,11010010,10,63,DF,7,910600,85500,85500,43178,3600,0,Farinha de trigo,KGL  ,Argentina,Distrito Federal,REGIAO CENTRO OESTE,RODOVIARIA,0910600 - FOZ DO IGUACU
2013,10,11010010,10,845,RJ,1,717800,276000,276000,143096,6132,386,Farinha de trigo,KGL  ,Uruguai,Rio de Janeiro,REGIAO SUDESTE,MARITIMA,0717800 - PORTO DE ITAGUAI
2013,4,11010010,10,386,RJ,1,717600,66750,66750,47257,9498,0,Farinha de trigo,KGL  ,Itália,Rio de Janeiro,REGIAO SUDESTE,MARITIMA,0717600 - PORTO DO RIO DE JANEIRO
2013,4,10019900,10,249,PE,1,417800,8500000,8500000,2878865,289611,3415,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Estados Unidos,Pernambuco,REGIAO NORDESTE,MARITIMA,0417800 - PORTO DE SUAPE
2013,4,11010010,10,149,RR,7,260152,110700,110700,49200,1500,0,Farinha de trigo,KGL  ,Canadá,Roraima,REGIAO NORTE,RODOVIARIA,0260152 - BONFIM
2013,5,10059010,10,586,SC,7,910651,700000,700000,123900,8750,0,"Milho em grão, exceto para semeadura",KGL  ,Paraguai,Santa Catarina,REGIAO SUL,RODOVIARIA,0910651 - GUAIRA
2013,5,11010010,10,275,SP,1,817800,13000,13000,13801,1743,0,Farinha de trigo,KGL  ,França,São Paulo,REGIAO SUDESTE,MARITIMA,0817800 - PORTO DE SANTOS
2013,8,12019000,21,586,MS,7,145300,7000,7000000,3088500,97000,0,"Soja, mesmo triturada, exceto para semeadura",TML  ,Paraguai,Mato Grosso do Sul,REGIAO CENTRO OESTE,RODOVIARIA,0145300 - PONTA PORA
2013,9,10019900,10,845,CE,1,317600,19695420,19695420,5903702,389969,3286,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Uruguai,Ceará,REGIAO NORDESTE,MARITIMA,0317600 - PORTO DE FORTALEZA
2013,4,11010010,10,386,MG,1,717600,6300,6300,5022,953,0,Farinha de trigo,KGL  ,Itália,Minas Gerais,REGIAO SUDESTE,MARITIMA,0717600 - PORTO DO RIO DE JANEIRO
2013,11,15079090,21,23,SP,4,817700,2,2200,23822,12366,65,Outros óleos de soja,TML  ,Alemanha,São Paulo,REGIAO SUDESTE,AEREA,0817700 - AEROPORTO INTERNACIONAL DE VIRACOPOS
2013,12,12019000,21,586,MS,7,145300,957,956620,466084,14349,746,"Soja, mesmo triturada, exceto para semeadura",TML  ,Paraguai,Mato Grosso do Sul,REGIAO CENTRO OESTE,RODOVIARIA,0145300 - PONTA PORA
2013,10,10019900,10,845,SE,1,520100,25926980,25926980,8572651,531503,9186,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Uruguai,Sergipe,REGIAO NORDESTE,MARITIMA,0520100 - ARACAJU
2013,1,10059010,10,586,PR,7,910651,3800000,3800000,777900,39750,0,"Milho em grão, exceto para semeadura",KGL  ,Paraguai,Paraná,REGIAO SUL,RODOVIARIA,0910651 - GUAIRA
2013,12,10019900,10,149,CE,1,317600,20600785,20600785,6463355,458367,3617,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Canadá,Ceará,REGIAO NORDESTE,MARITIMA,0317600 - PORTO DE FORTALEZA
2013,6,10019900,10,249,ES,1,727600,15114130,15114130,5270619,453424,5452,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Estados Unidos,Espírito Santo,REGIAO SUDESTE,MARITIMA,0727600 - PORTO DE VITORIA
2013,3,10019900,10,63,MG,1,717600,27000000,27000000,9445000,729000,7756,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Argentina,Minas Gerais,REGIAO SUDESTE,MARITIMA,0717600 - PORTO DO RIO DE JANEIRO
2013,9,11010010,10,845,RS,7,1010252,725184,725184,389858,16573,34,Farinha de trigo,KGL  ,Uruguai,Rio Grande do Sul,REGIAO SUL,RODOVIARIA,1010252 - JAGUARAO
2013,12,10019900,10,845,RS,7,1010252,668000,668000,196856,15820,32,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Uruguai,Rio Grande do Sul,REGIAO SUL,RODOVIARIA,1010252 - JAGUARAO
2013,10,10019900,10,249,PB,1,430151,20202660,20202660,6387753,535300,3608,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Estados Unidos,Paraíba,REGIAO NORDESTE,MARITIMA,0430151 - CABEDELO
2013,1,11010010,10,249,SP,1,817800,19278,19278,10883,3255,0,Farinha de trigo,KGL  ,Estados Unidos,São Paulo,REGIAO SUDESTE,MARITIMA,0817800 - PORTO DE SANTOS
2013,10,11010010,10,845,PR,7,1015600,661700,661700,337956,14729,0,Farinha de trigo,KGL  ,Uruguai,Paraná,REGIAO SUL,RODOVIARIA,1015600 - SANTANA DO LIVRAMENTO
2013,10,10019900,10,845,BA,1,517600,36941582,36941582,11136892,794287,9745,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Uruguai,Bahia,REGIAO NORDESTE,MARITIMA,0517600 - PORTO DE SALVADOR
2013,5,11010010,10,63,PR,7,910600,2472964,2472964,1262325,100775,0,Farinha de trigo,KGL  ,Argentina,Paraná,REGIAO SUL,RODOVIARIA,0910600 - FOZ DO IGUACU
2013,9,12019000,21,97,MS,6,145200,5000,5000006,1753852,215000,6139,"Soja, mesmo triturada, exceto para semeadura",TML  ,Bolívia,Mato Grosso do Sul,REGIAO CENTRO OESTE,FERROVIARIA,0145200 - CORUMBA
2013,12,12019000,21,586,PR,7,910600,1803,1803470,901790,20409,0,"Soja, mesmo triturada, exceto para semeadura",TML  ,Paraguai,Paraná,REGIAO SUL,RODOVIARIA,0910600 - FOZ DO IGUACU
2013,11,11010010,10,845,SC,7,1010252,56000,56000,28280,1960,0,Farinha de trigo,KGL  ,Uruguai,Santa Catarina,REGIAO SUL,RODOVIARIA,1010252 - JAGUARAO
2013,9,11010010,10,827,ES,1,717600,97000,97000,39807,6424,97,Farinha de trigo,KGL  ,Turquia,Espírito Santo,REGIAO SUDESTE,MARITIMA,0717600 - PORTO DO RIO DE JANEIRO
2013,9,11010010,10,845,GO,7,1010252,28000,28000,14840,700,0,Farinha de trigo,KGL  ,Uruguai,Goiás,REGIAO CENTRO OESTE,RODOVIARIA,1010252 - JAGUARAO
2013,5,10019900,10,845,RS,7,1015600,420000,420000,116620,9240,0,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Uruguai,Rio Grande do Sul,REGIAO SUL,RODOVIARIA,1015600 - SANTANA DO LIVRAMENTO
2013,10,11010010,10,628,MG,1,817800,5975,5975,4422,1852,12,Farinha de trigo,KGL  ,Reino Unido,Minas Gerais,REGIAO SUDESTE,MARITIMA,0817800 - PORTO DE SANTOS
2013,6,11010010,10,63,RS,7,1010900,601620,601620,374858,16120,1091,Farinha de trigo,KGL  ,Argentina,Rio Grande do Sul,REGIAO SUL,RODOVIARIA,1010900 - URUGUAIANA
2013,5,10019900,10,149,PE,1,417800,11000000,11000000,3753840,538515,2965,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Canadá,Pernambuco,REGIAO NORDESTE,MARITIMA,0417800 - PORTO DE SUAPE
2013,2,10019900,10,586,MS,7,910600,1000000,1000000,257000,16200,0,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Paraguai,Mato Grosso do Sul,REGIAO CENTRO OESTE,RODOVIARIA,0910600 - FOZ DO IGUACU
2013,9,11010010,10,845,SC,7,1015600,275750,275750,132947,9091,0,Farinha de trigo,KGL  ,Uruguai,Santa Catarina,REGIAO SUL,RODOVIARIA,1015600 - SANTANA DO LIVRAMENTO
2013,8,10019900,10,586,PR,7,910600,22776320,22776320,7665420,274186,0,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Paraguai,Paraná,REGIAO SUL,RODOVIARIA,0910600 - FOZ DO IGUACU
2013,1,11010010,10,63,PR,7,910600,952500,952500,412740,33696,0,Farinha de trigo,KGL  ,Argentina,Paraná,REGIAO SUL,RODOVIARIA,0910600 - FOZ DO IGUACU
2013,10,11010010,10,845,RJ,1,717600,138000,138000,71874,5312,0,Farinha de trigo,KGL  ,Uruguai,Rio de Janeiro,REGIAO SUDESTE,MARITIMA,0717600 - PORTO DO RIO DE JANEIRO
2013,2,11010010,10,63,PE,1,417800,345000,345000,158867,14267,0,Farinha de trigo,KGL  ,Argentina,Pernambuco,REGIAO NORDESTE,MARITIMA,0417800 - PORTO DE SUAPE
2013,12,23040010,21,245,PR,1,917800,31,30800,105413,7246,369,"Farinhas e pellets, da extração do óleo de soja",TML  ,Espanha,Paraná,REGIAO SUL,MARITIMA,0917800 - PORTO DE PARANAGUA
2013,1,11010010,10,586,MS,7,910600,378000,378000,188865,6900,0,Farinha de trigo,KGL  ,Paraguai,Mato Grosso do Sul,REGIAO CENTRO OESTE,RODOVIARIA,0910600 - FOZ DO IGUACU
2013,2,11010010,10,386,RJ,1,717600,19000,19000,11914,1661,0,Farinha de trigo,KGL  ,Itália,Rio de Janeiro,REGIAO SUDESTE,MARITIMA,0717600 - PORTO DO RIO DE JANEIRO
2013,7,11010010,10,63,RJ,1,717800,3048000,3048000,2046752,64248,1916,Farinha de trigo,KGL  ,Argentina,Rio de Janeiro,REGIAO SUDESTE,MARITIMA,0717800 - PORTO DE ITAGUAI
2013,10,10019900,10,586,MS,7,145300,1726428,1726428,655192,31939,0,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Paraguai,Mato Grosso do Sul,REGIAO CENTRO OESTE,RODOVIARIA,0145300 - PONTA PORA
2013,2,10019900,10,63,PE,1,417800,22000000,22000000,7452802,816156,8513,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Argentina,Pernambuco,REGIAO NORDESTE,MARITIMA,0417800 - PORTO DE SUAPE
2013,3,10019900,10,586,MS,7,910600,1750000,1750000,466250,27975,0,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Paraguai,Mato Grosso do Sul,REGIAO CENTRO OESTE,RODOVIARIA,0910600 - FOZ DO IGUACU
2013,3,11010010,10,63,RJ,1,717800,714000,714000,494009,11424,366,Farinha de trigo,KGL  ,Argentina,Rio de Janeiro,REGIAO SUDESTE,MARITIMA,0717800 - PORTO DE ITAGUAI
2013,4,10059010,10,63,SC,7,1010852,57000,57000,42750,840,170,"Milho em grão, exceto para semeadura",KGL  ,Argentina,Santa Catarina,REGIAO SUL,RODOVIARIA,1010852 - PORTO XAVIER
2013,5,10019900,10,586,SC,7,910600,7000000,7000000,2314500,119875,0,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Paraguai,Santa Catarina,REGIAO SUL,RODOVIARIA,0910600 - FOZ DO IGUACU
2013,9,10019900,10,845,RS,7,1010252,2712050,2712050,762791,38157,0,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Uruguai,Rio Grande do Sul,REGIAO SUL,RODOVIARIA,1010252 - JAGUARAO
2013,5,10019900,10,63,MG,1,717600,5400000,5400000,1981800,135000,1614,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Argentina,Minas Gerais,REGIAO SUDESTE,MARITIMA,0717600 - PORTO DO RIO DE JANEIRO
2013,7,11010010,10,845,ES,1,717800,276000,276000,142282,12962,0,Farinha de trigo,KGL  ,Uruguai,Espírito Santo,REGIAO SUDESTE,MARITIMA,0717800 - PORTO DE ITAGUAI
2013,6,23040010,21,232,SP,1,817800,47,47000,55455,5444,64,"Farinhas e pellets, da extração do óleo de soja",TML  ,Dinamarca,São Paulo,REGIAO SUDESTE,MARITIMA,0817800 - PORTO DE SANTOS
2013,1,11010010,10,586,DF,7,910600,81000,81000,40500,1350,0,Farinha de trigo,KGL  ,Paraguai,Distrito Federal,REGIAO CENTRO OESTE,RODOVIARIA,0910600 - FOZ DO IGUACU
2013,1,23040010,21,586,PR,7,910600,1000,1000000,618600,12560,0,"Farinhas e pellets, da extração do óleo de soja",TML  ,Paraguai,Paraná,REGIAO SUL,RODOVIARIA,0910600 - FOZ DO IGUACU
2013,5,10059010,10,586,PR,7,910652,2000000,2000000,250000,50000,0,"Milho em grão, exceto para semeadura",KGL  ,Paraguai,Paraná,REGIAO SUL,RODOVIARIA,0910652 - SANTA HELENA
2013,6,10019900,10,249,RJ,1,717600,11200000,11200000,3701919,467600,3140,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Estados Unidos,Rio de Janeiro,REGIAO SUDESTE,MARITIMA,0717600 - PORTO DO RIO DE JANEIRO
2013,9,10019900,10,249,PR,1,927700,11299747,11299747,3610577,414136,3164,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Estados Unidos,Paraná,REGIAO SUL,MARITIMA,0927700 - PORTO DE SAO FRANCISCO DO SUL
2013,6,10019900,10,586,MS,7,145100,1000000,1000000,323000,11700,0,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Paraguai,Mato Grosso do Sul,REGIAO CENTRO OESTE,RODOVIARIA,0145100 - MUNDO NOVO
2013,2,10059010,10,586,MS,7,145100,2000000,2000000,330000,6000,0,"Milho em grão, exceto para semeadura",KGL  ,Paraguai,Mato Grosso do Sul,REGIAO CENTRO OESTE,RODOVIARIA,0145100 - MUNDO NOVO
2013,12,10019900,10,845,PR,1,917800,12600008,12600008,4593324,352800,9384,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Uruguai,Paraná,REGIAO SUL,MARITIMA,0917800 - PORTO DE PARANAGUA
2013,7,10019900,10,586,PR,7,910651,400000,400000,140800,4000,0,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Paraguai,Paraná,REGIAO SUL,RODOVIARIA,0910651 - GUAIRA
2013,9,11010010,10,845,ES,1,717800,230000,230000,113351,9021,0,Farinha de trigo,KGL  ,Uruguai,Espírito Santo,REGIAO SUDESTE,MARITIMA,0717800 - PORTO DE ITAGUAI
2013,6,10059010,10,63,PE,1,417800,25400,25400,21667,1662,0,"Milho em grão, exceto para semeadura",KGL  ,Argentina,Pernambuco,REGIAO NORDESTE,MARITIMA,0417800 - PORTO DE SUAPE
