Country;CommodityCode;Attribute
Norway;814200.0;CatchForReduction
Peru;814200.0;CatchForReduction
Philippines;814200.0;CatchForReduction
Russia;814200.0;CatchForReduction
Senegal;814200.0;CatchForReduction
South Africa;814200.0;CatchForReduction
Taiwan;814200.0;CatchForReduction
Thailand;814200.0;CatchForReduction
Turkey;814200.0;CatchForReduction
United States;814200.0;CatchForReduction
WORLD;814200.0;CatchForReduction
Argentina;2221000.0;AreaPlanted
Argentina;2222000.0;AreaPlanted
Argentina;2224000.0;AreaPlanted
Argentina;2226000.0;AreaPlanted
Australia;2221000.0;AreaPlanted
Australia;2222000.0;AreaPlanted
Australia;2224000.0;AreaPlanted
Australia;2226000.0;AreaPlanted
Australia;4235000.0;AreaPlanted
Bangladesh;2222000.0;AreaPlanted
Belarus;2226000.0;AreaPlanted
Benin;2221000.0;AreaPlanted
Benin;2222000.0;AreaPlanted
Bolivia;2222000.0;AreaPlanted
Bolivia;2224000.0;AreaPlanted
Bosnia and Herzegovina;2222000.0;AreaPlanted
Bosnia and Herzegovina;2224000.0;AreaPlanted
Brazil;2221000.0;AreaPlanted
Brazil;2222000.0;AreaPlanted
Brazil;2224000.0;AreaPlanted
Brazil;2232000.0;AreaPlanted
Brazil;4243000.0;AreaPlanted
Burkina Faso;2221000.0;AreaPlanted
Burma;2224000.0;AreaPlanted
Cameroon;2221000.0;AreaPlanted
Canada;2222000.0;AreaPlanted
Canada;2224000.0;AreaPlanted
Canada;2226000.0;AreaPlanted
Central African Republic;2221000.0;AreaPlanted
Chad;2221000.0;AreaPlanted
Chile;2224000.0;AreaPlanted
Chile;2226000.0;AreaPlanted
China;2221000.0;AreaPlanted
China;2222000.0;AreaPlanted
China;2224000.0;AreaPlanted
Colombia;2222000.0;AreaPlanted
Congo (Kinshasa);2221000.0;AreaPlanted
Cote d'Ivoire;2221000.0;AreaPlanted
Cote d'Ivoire;2231000.0;AreaPlanted
Ecuador;2222000.0;AreaPlanted
Egypt;2221000.0;AreaPlanted
Egypt;2222000.0;AreaPlanted
Egypt;2224000.0;AreaPlanted
Ethiopia;2226000.0;AreaPlanted
European Union;2222000.0;AreaPlanted
European Union;2224000.0;AreaPlanted
European Union;2226000.0;AreaPlanted
Ghana;2221000.0;AreaPlanted
Ghana;2222000.0;AreaPlanted
Guatemala;2221000.0;AreaPlanted
Guatemala;2222000.0;AreaPlanted
Guinea;2221000.0;AreaPlanted
India;2221000.0;AreaPlanted
India;2222000.0;AreaPlanted
India;2224000.0;AreaPlanted
India;2226000.0;AreaPlanted
Indonesia;2222000.0;AreaPlanted
Iran;2222000.0;AreaPlanted
Iran;2224000.0;AreaPlanted
Iran;2226000.0;AreaPlanted
Israel;2224000.0;AreaPlanted
Japan;2221000.0;AreaPlanted
Japan;2222000.0;AreaPlanted
Japan;2226000.0;AreaPlanted
Kazakhstan;2222000.0;AreaPlanted
Kazakhstan;2224000.0;AreaPlanted
Kazakhstan;2226000.0;AreaPlanted
Korea, North;2222000.0;AreaPlanted
Korea, South;2222000.0;AreaPlanted
Mexico;2221000.0;AreaPlanted
Mexico;2222000.0;AreaPlanted
Morocco;2221000.0;AreaPlanted
Morocco;2224000.0;AreaPlanted
Morocco;2226000.0;AreaPlanted
Mozambique;2221000.0;AreaPlanted
Nicaragua;2221000.0;AreaPlanted
Nicaragua;2222000.0;AreaPlanted
Nigeria;2222000.0;AreaPlanted
Norway;2226000.0;AreaPlanted
Pakistan;2221000.0;AreaPlanted
Pakistan;2222000.0;AreaPlanted
Pakistan;2226000.0;AreaPlanted
Paraguay;2222000.0;AreaPlanted
Paraguay;2224000.0;AreaPlanted
Paraguay;2226000.0;AreaPlanted
Russia;2222000.0;AreaPlanted
Russia;2224000.0;AreaPlanted
Russia;2226000.0;AreaPlanted
Saudi Arabia;4235000.0;AreaPlanted
Senegal;2221000.0;AreaPlanted
Senegal;4243000.0;AreaPlanted
Serbia;2222000.0;AreaPlanted
Serbia;2224000.0;AreaPlanted
South Africa;2221000.0;AreaPlanted
South Africa;2222000.0;AreaPlanted
South Africa;2224000.0;AreaPlanted
South Africa;2226000.0;AreaPlanted
Switzerland;2222000.0;AreaPlanted
Switzerland;2226000.0;AreaPlanted
Syria;2222000.0;AreaPlanted
Taiwan;2221000.0;AreaPlanted
Thailand;2221000.0;AreaPlanted
Thailand;2222000.0;AreaPlanted
Togo;2221000.0;AreaPlanted
Tunisia;4235000.0;AreaPlanted
Turkey;2221000.0;AreaPlanted
Turkey;2222000.0;AreaPlanted
Turkey;2224000.0;AreaPlanted
Uganda;2221000.0;AreaPlanted
Uganda;2222000.0;AreaPlanted
Ukraine;2222000.0;AreaPlanted
Ukraine;2224000.0;AreaPlanted
Ukraine;2226000.0;AreaPlanted
United Kingdom;2226000.0;AreaPlanted
United States;2221000.0;AreaPlanted
United States;2224000.0;AreaPlanted
United States;2226000.0;AreaPlanted
Uruguay;2222000.0;AreaPlanted
Uruguay;2224000.0;AreaPlanted
Uruguay;2226000.0;AreaPlanted
Uzbekistan;2222000.0;AreaPlanted
Uzbekistan;2224000.0;AreaPlanted
Vietnam;2222000.0;AreaPlanted
WORLD;2221000.0;AreaPlanted
WORLD;2222000.0;AreaPlanted
WORLD;2224000.0;AreaPlanted
WORLD;2226000.0;AreaPlanted
WORLD;2231000.0;AreaPlanted
WORLD;2232000.0;AreaPlanted
WORLD;4235000.0;AreaPlanted
WORLD;4243000.0;AreaPlanted
Zambia;2221000.0;AreaPlanted
Zambia;2222000.0;AreaPlanted
Zimbabwe;2221000.0;AreaPlanted
Zimbabwe;2222000.0;AreaPlanted
Egypt;2223000.0;SeedtoLintRatio
WORLD;2223000.0;SeedtoLintRatio
Argentina;813100.0;MYExp.toEU
Argentina;813500.0;MYExp.toEU
Argentina;2221000.0;MYExp.toEU
Argentina;2222000.0;MYExp.toEU
Argentina;2224000.0;MYExp.toEU
Argentina;4234000.0;MYExp.toEU
Argentina;4235000.0;MYExp.toEU
Argentina;4236000.0;MYExp.toEU
Australia;2226000.0;MYExp.toEU
Australia;4235000.0;MYExp.toEU
Belarus;813100.0;MYExp.toEU
Belarus;813600.0;MYExp.toEU
Belarus;4232000.0;MYExp.toEU
Belarus;4239100.0;MYExp.toEU
Bolivia;813100.0;MYExp.toEU
Bosnia and Herzegovina;2222000.0;MYExp.toEU
Bosnia and Herzegovina;4232000.0;MYExp.toEU
Bosnia and Herzegovina;4236000.0;MYExp.toEU
Brazil;813100.0;MYExp.toEU
Brazil;2221000.0;MYExp.toEU
Brazil;2222000.0;MYExp.toEU
Brazil;4234000.0;MYExp.toEU
Brazil;4243000.0;MYExp.toEU
Cameroon;2221000.0;MYExp.toEU
Canada;813100.0;MYExp.toEU
Canada;813600.0;MYExp.toEU
Canada;2222000.0;MYExp.toEU
Canada;2226000.0;MYExp.toEU
Canada;4239100.0;MYExp.toEU
Chile;814200.0;MYExp.toEU
Chile;4235000.0;MYExp.toEU
China;813100.0;MYExp.toEU
China;813500.0;MYExp.toEU
China;2221000.0;MYExp.toEU
China;2222000.0;MYExp.toEU
China;2224000.0;MYExp.toEU
Colombia;813800.0;MYExp.toEU
Colombia;4243000.0;MYExp.toEU
Colombia;4244000.0;MYExp.toEU
Cote d'Ivoire;2223000.0;MYExp.toEU
Cote d'Ivoire;4242000.0;MYExp.toEU
Cote d'Ivoire;4243000.0;MYExp.toEU
Cote d'Ivoire;4244000.0;MYExp.toEU
Ecuador;814200.0;MYExp.toEU
Ecuador;4243000.0;MYExp.toEU
Egypt;2221000.0;MYExp.toEU
Egypt;4232000.0;MYExp.toEU
Egypt;4243000.0;MYExp.toEU
Ethiopia;813100.0;MYExp.toEU
Ethiopia;2222000.0;MYExp.toEU
Faroe Islands;814200.0;MYExp.toEU
Gambia, The;2221000.0;MYExp.toEU
Ghana;813800.0;MYExp.toEU
Ghana;2222000.0;MYExp.toEU
Ghana;4243000.0;MYExp.toEU
Guatemala;4243000.0;MYExp.toEU
Guatemala;4244000.0;MYExp.toEU
Honduras;4243000.0;MYExp.toEU
Iceland;814200.0;MYExp.toEU
India;813100.0;MYExp.toEU
India;813600.0;MYExp.toEU
India;2221000.0;MYExp.toEU
India;2222000.0;MYExp.toEU
India;4234000.0;MYExp.toEU
Indonesia;813800.0;MYExp.toEU
Indonesia;4242000.0;MYExp.toEU
Indonesia;4243000.0;MYExp.toEU
Indonesia;4244000.0;MYExp.toEU
Israel;4232000.0;MYExp.toEU
Kazakhstan;813100.0;MYExp.toEU
Kazakhstan;813600.0;MYExp.toEU
Kazakhstan;2222000.0;MYExp.toEU
Kazakhstan;2226000.0;MYExp.toEU
Malaysia;813800.0;MYExp.toEU
Malaysia;4242000.0;MYExp.toEU
Malaysia;4243000.0;MYExp.toEU
Mexico;814200.0;MYExp.toEU
Moldova;2226000.0;MYExp.toEU
Moldova;4236000.0;MYExp.toEU
Morocco;814200.0;MYExp.toEU
Morocco;4235000.0;MYExp.toEU
Nicaragua;2221000.0;MYExp.toEU
Nicaragua;4234000.0;MYExp.toEU
Nigeria;813100.0;MYExp.toEU
Nigeria;813800.0;MYExp.toEU
Nigeria;2222000.0;MYExp.toEU
Norway;813100.0;MYExp.toEU
Norway;814200.0;MYExp.toEU
Norway;4232000.0;MYExp.toEU
Pakistan;813100.0;MYExp.toEU
Papua New Guinea;4242000.0;MYExp.toEU
Papua New Guinea;4243000.0;MYExp.toEU
Paraguay;813100.0;MYExp.toEU
Paraguay;2222000.0;MYExp.toEU
Paraguay;4232000.0;MYExp.toEU
Peru;814200.0;MYExp.toEU
Peru;4243000.0;MYExp.toEU
Philippines;4242000.0;MYExp.toEU
Russia;813100.0;MYExp.toEU
Russia;813500.0;MYExp.toEU
Russia;813600.0;MYExp.toEU
Russia;2224000.0;MYExp.toEU
Russia;2226000.0;MYExp.toEU
Russia;4232000.0;MYExp.toEU
Russia;4236000.0;MYExp.toEU
Russia;4239100.0;MYExp.toEU
Senegal;814200.0;MYExp.toEU
Senegal;2221000.0;MYExp.toEU
Senegal;4234000.0;MYExp.toEU
Serbia;813100.0;MYExp.toEU
Serbia;813500.0;MYExp.toEU
Serbia;2222000.0;MYExp.toEU
Serbia;2224000.0;MYExp.toEU
Serbia;4232000.0;MYExp.toEU
Serbia;4236000.0;MYExp.toEU
South Africa;814200.0;MYExp.toEU
South Africa;2221000.0;MYExp.toEU
Sudan;2221000.0;MYExp.toEU
Sudan;4234000.0;MYExp.toEU
Switzerland;813100.0;MYExp.toEU
Thailand;813700.0;MYExp.toEU
Thailand;814200.0;MYExp.toEU
Thailand;2221000.0;MYExp.toEU
Togo;813800.0;MYExp.toEU
Tunisia;4235000.0;MYExp.toEU
Turkey;813100.0;MYExp.toEU
Turkey;814200.0;MYExp.toEU
Turkey;2222000.0;MYExp.toEU
Turkey;2224000.0;MYExp.toEU
Turkey;4232000.0;MYExp.toEU
Turkey;4235000.0;MYExp.toEU
Turkey;4236000.0;MYExp.toEU
Ukraine;813100.0;MYExp.toEU
Ukraine;813500.0;MYExp.toEU
Ukraine;813600.0;MYExp.toEU
Ukraine;2222000.0;MYExp.toEU
Ukraine;2224000.0;MYExp.toEU
Ukraine;2226000.0;MYExp.toEU
Ukraine;4232000.0;MYExp.toEU
Ukraine;4236000.0;MYExp.toEU
Ukraine;4239100.0;MYExp.toEU
United Kingdom;813100.0;MYExp.toEU
United Kingdom;814200.0;MYExp.toEU
United Kingdom;2221000.0;MYExp.toEU
United Kingdom;2222000.0;MYExp.toEU
United Kingdom;4232000.0;MYExp.toEU
United States;813100.0;MYExp.toEU
United States;814200.0;MYExp.toEU
United States;2221000.0;MYExp.toEU
United States;2222000.0;MYExp.toEU
United States;4232000.0;MYExp.toEU
United States;4234000.0;MYExp.toEU
Uruguay;813100.0;MYExp.toEU
Uruguay;2222000.0;MYExp.toEU
Vietnam;2221000.0;MYExp.toEU
WORLD;813100.0;MYExp.toEU
WORLD;813500.0;MYExp.toEU
WORLD;813600.0;MYExp.toEU
WORLD;813700.0;MYExp.toEU
WORLD;813800.0;MYExp.toEU
WORLD;814200.0;MYExp.toEU
WORLD;2221000.0;MYExp.toEU
WORLD;2222000.0;MYExp.toEU
WORLD;2223000.0;MYExp.toEU
WORLD;2224000.0;MYExp.toEU
WORLD;2226000.0;MYExp.toEU
WORLD;4232000.0;MYExp.toEU
WORLD;4234000.0;MYExp.toEU
WORLD;4235000.0;MYExp.toEU
WORLD;4236000.0;MYExp.toEU
WORLD;4239100.0;MYExp.toEU
WORLD;4242000.0;MYExp.toEU
WORLD;4243000.0;MYExp.toEU
WORLD;4244000.0;MYExp.toEU
Algeria;813100.0;FeedWasteDom.Cons.
Argentina;813100.0;FeedWasteDom.Cons.
Argentina;813200.0;FeedWasteDom.Cons.
Argentina;813300.0;FeedWasteDom.Cons.
Argentina;813500.0;FeedWasteDom.Cons.
Argentina;813600.0;FeedWasteDom.Cons.
Argentina;2221000.0;FeedWasteDom.Cons.
Argentina;2222000.0;FeedWasteDom.Cons.
Argentina;2223000.0;FeedWasteDom.Cons.
Argentina;2224000.0;FeedWasteDom.Cons.
Argentina;2226000.0;FeedWasteDom.Cons.
Argentina;4236000.0;FeedWasteDom.Cons.
Australia;813100.0;FeedWasteDom.Cons.
Australia;813300.0;FeedWasteDom.Cons.
Australia;813500.0;FeedWasteDom.Cons.
Australia;813600.0;FeedWasteDom.Cons.
Australia;813800.0;FeedWasteDom.Cons.
Australia;814200.0;FeedWasteDom.Cons.
Australia;2222000.0;FeedWasteDom.Cons.
Australia;2223000.0;FeedWasteDom.Cons.
Australia;2224000.0;FeedWasteDom.Cons.
Australia;2226000.0;FeedWasteDom.Cons.
Azerbaijan;813100.0;FeedWasteDom.Cons.
Azerbaijan;813300.0;FeedWasteDom.Cons.
Azerbaijan;2223000.0;FeedWasteDom.Cons.
Bangladesh;813100.0;FeedWasteDom.Cons.
Bangladesh;813200.0;FeedWasteDom.Cons.
Bangladesh;813600.0;FeedWasteDom.Cons.
Bangladesh;813700.0;FeedWasteDom.Cons.
Bangladesh;2221000.0;FeedWasteDom.Cons.
Bangladesh;2222000.0;FeedWasteDom.Cons.
Bangladesh;2226000.0;FeedWasteDom.Cons.
Barbados;813100.0;FeedWasteDom.Cons.
Belarus;813100.0;FeedWasteDom.Cons.
Belarus;813500.0;FeedWasteDom.Cons.
Belarus;813600.0;FeedWasteDom.Cons.
Belarus;2224000.0;FeedWasteDom.Cons.
Belarus;2226000.0;FeedWasteDom.Cons.
Benin;813100.0;FeedWasteDom.Cons.
Benin;813200.0;FeedWasteDom.Cons.
Benin;813300.0;FeedWasteDom.Cons.
Benin;2221000.0;FeedWasteDom.Cons.
Benin;2222000.0;FeedWasteDom.Cons.
Benin;2223000.0;FeedWasteDom.Cons.
Bolivia;813100.0;FeedWasteDom.Cons.
Bolivia;813500.0;FeedWasteDom.Cons.
Bolivia;2222000.0;FeedWasteDom.Cons.
Bosnia and Herzegovina;813100.0;FeedWasteDom.Cons.
Bosnia and Herzegovina;813500.0;FeedWasteDom.Cons.
Bosnia and Herzegovina;2222000.0;FeedWasteDom.Cons.
Bosnia and Herzegovina;2224000.0;FeedWasteDom.Cons.
Brazil;813100.0;FeedWasteDom.Cons.
Brazil;813200.0;FeedWasteDom.Cons.
Brazil;813300.0;FeedWasteDom.Cons.
Brazil;813500.0;FeedWasteDom.Cons.
Brazil;813800.0;FeedWasteDom.Cons.
Brazil;2221000.0;FeedWasteDom.Cons.
Brazil;2222000.0;FeedWasteDom.Cons.
Brazil;2223000.0;FeedWasteDom.Cons.
Brazil;2224000.0;FeedWasteDom.Cons.
Brazil;4236000.0;FeedWasteDom.Cons.
Burkina Faso;813200.0;FeedWasteDom.Cons.
Burkina Faso;813300.0;FeedWasteDom.Cons.
Burkina Faso;2221000.0;FeedWasteDom.Cons.
Burkina Faso;2223000.0;FeedWasteDom.Cons.
Burma;813100.0;FeedWasteDom.Cons.
Burma;813200.0;FeedWasteDom.Cons.
Burma;813300.0;FeedWasteDom.Cons.
Burma;813500.0;FeedWasteDom.Cons.
Burma;2221000.0;FeedWasteDom.Cons.
Burma;2222000.0;FeedWasteDom.Cons.
Burma;2224000.0;FeedWasteDom.Cons.
Cambodia;813100.0;FeedWasteDom.Cons.
Cameroon;813200.0;FeedWasteDom.Cons.
Cameroon;813300.0;FeedWasteDom.Cons.
Cameroon;813800.0;FeedWasteDom.Cons.
Cameroon;2221000.0;FeedWasteDom.Cons.
Cameroon;2223000.0;FeedWasteDom.Cons.
Canada;813100.0;FeedWasteDom.Cons.
Canada;813500.0;FeedWasteDom.Cons.
Canada;813600.0;FeedWasteDom.Cons.
Canada;814200.0;FeedWasteDom.Cons.
Canada;2222000.0;FeedWasteDom.Cons.
Canada;2224000.0;FeedWasteDom.Cons.
Canada;2226000.0;FeedWasteDom.Cons.
Central African Republic;813200.0;FeedWasteDom.Cons.
Central African Republic;2221000.0;FeedWasteDom.Cons.
Chad;813200.0;FeedWasteDom.Cons.
Chad;813300.0;FeedWasteDom.Cons.
Chad;2221000.0;FeedWasteDom.Cons.
Chad;2223000.0;FeedWasteDom.Cons.
Chile;813100.0;FeedWasteDom.Cons.
Chile;813500.0;FeedWasteDom.Cons.
Chile;813600.0;FeedWasteDom.Cons.
Chile;814200.0;FeedWasteDom.Cons.
Chile;2226000.0;FeedWasteDom.Cons.
China;813100.0;FeedWasteDom.Cons.
China;813200.0;FeedWasteDom.Cons.
China;813300.0;FeedWasteDom.Cons.
China;813500.0;FeedWasteDom.Cons.
China;813600.0;FeedWasteDom.Cons.
China;813700.0;FeedWasteDom.Cons.
China;813800.0;FeedWasteDom.Cons.
China;814200.0;FeedWasteDom.Cons.
China;2221000.0;FeedWasteDom.Cons.
China;2222000.0;FeedWasteDom.Cons.
China;2223000.0;FeedWasteDom.Cons.
China;2224000.0;FeedWasteDom.Cons.
China;2226000.0;FeedWasteDom.Cons.
Colombia;813100.0;FeedWasteDom.Cons.
Colombia;813800.0;FeedWasteDom.Cons.
Colombia;814200.0;FeedWasteDom.Cons.
Colombia;2222000.0;FeedWasteDom.Cons.
Colombia;4243000.0;FeedWasteDom.Cons.
Comoros;2231000.0;FeedWasteDom.Cons.
Congo (Kinshasa);813200.0;FeedWasteDom.Cons.
Congo (Kinshasa);813800.0;FeedWasteDom.Cons.
Congo (Kinshasa);2221000.0;FeedWasteDom.Cons.
Congo (Kinshasa);2232000.0;FeedWasteDom.Cons.
Costa Rica;813100.0;FeedWasteDom.Cons.
Costa Rica;813800.0;FeedWasteDom.Cons.
Cote d'Ivoire;813100.0;FeedWasteDom.Cons.
Cote d'Ivoire;813200.0;FeedWasteDom.Cons.
Cote d'Ivoire;813300.0;FeedWasteDom.Cons.
Cote d'Ivoire;813700.0;FeedWasteDom.Cons.
Cote d'Ivoire;813800.0;FeedWasteDom.Cons.
Cote d'Ivoire;2221000.0;FeedWasteDom.Cons.
Cote d'Ivoire;2223000.0;FeedWasteDom.Cons.
Cote d'Ivoire;2232000.0;FeedWasteDom.Cons.
Cuba;813100.0;FeedWasteDom.Cons.
Dominican Republic;813100.0;FeedWasteDom.Cons.
Dominican Republic;2232000.0;FeedWasteDom.Cons.
Ecuador;813100.0;FeedWasteDom.Cons.
Ecuador;813800.0;FeedWasteDom.Cons.
Ecuador;814200.0;FeedWasteDom.Cons.
Egypt;813100.0;FeedWasteDom.Cons.
Egypt;813300.0;FeedWasteDom.Cons.
Egypt;813500.0;FeedWasteDom.Cons.
Egypt;2222000.0;FeedWasteDom.Cons.
Egypt;2223000.0;FeedWasteDom.Cons.
El Salvador;813100.0;FeedWasteDom.Cons.
Ethiopia;813100.0;FeedWasteDom.Cons.
Ethiopia;813300.0;FeedWasteDom.Cons.
Ethiopia;813600.0;FeedWasteDom.Cons.
Ethiopia;2222000.0;FeedWasteDom.Cons.
Ethiopia;2226000.0;FeedWasteDom.Cons.
European Union;813100.0;FeedWasteDom.Cons.
European Union;813200.0;FeedWasteDom.Cons.
European Union;813300.0;FeedWasteDom.Cons.
European Union;813500.0;FeedWasteDom.Cons.
European Union;813600.0;FeedWasteDom.Cons.
European Union;813700.0;FeedWasteDom.Cons.
European Union;813800.0;FeedWasteDom.Cons.
European Union;814200.0;FeedWasteDom.Cons.
European Union;2221000.0;FeedWasteDom.Cons.
European Union;2222000.0;FeedWasteDom.Cons.
European Union;2223000.0;FeedWasteDom.Cons.
European Union;2224000.0;FeedWasteDom.Cons.
European Union;2226000.0;FeedWasteDom.Cons.
European Union;2232000.0;FeedWasteDom.Cons.
European Union;4232000.0;FeedWasteDom.Cons.
European Union;4236000.0;FeedWasteDom.Cons.
European Union;4239100.0;FeedWasteDom.Cons.
European Union;4242000.0;FeedWasteDom.Cons.
European Union;4243000.0;FeedWasteDom.Cons.
European Union;4244000.0;FeedWasteDom.Cons.
Faroe Islands;814200.0;FeedWasteDom.Cons.
Fiji;813700.0;FeedWasteDom.Cons.
Gambia, The;813200.0;FeedWasteDom.Cons.
Georgia;813100.0;FeedWasteDom.Cons.
Ghana;813100.0;FeedWasteDom.Cons.
Ghana;813700.0;FeedWasteDom.Cons.
Ghana;813800.0;FeedWasteDom.Cons.
Ghana;2221000.0;FeedWasteDom.Cons.
Ghana;2222000.0;FeedWasteDom.Cons.
Guatemala;813100.0;FeedWasteDom.Cons.
Guatemala;813200.0;FeedWasteDom.Cons.
Guatemala;813800.0;FeedWasteDom.Cons.
Guinea;813800.0;FeedWasteDom.Cons.
Guinea;2221000.0;FeedWasteDom.Cons.
Guinea-Bissau;813800.0;FeedWasteDom.Cons.
Guinea-Bissau;2232000.0;FeedWasteDom.Cons.
Guyana;813100.0;FeedWasteDom.Cons.
Honduras;813100.0;FeedWasteDom.Cons.
Honduras;813800.0;FeedWasteDom.Cons.
Honduras;2232000.0;FeedWasteDom.Cons.
Iceland;814200.0;FeedWasteDom.Cons.
India;813100.0;FeedWasteDom.Cons.
India;813200.0;FeedWasteDom.Cons.
India;813300.0;FeedWasteDom.Cons.
India;813500.0;FeedWasteDom.Cons.
India;813600.0;FeedWasteDom.Cons.
India;813700.0;FeedWasteDom.Cons.
India;813800.0;FeedWasteDom.Cons.
India;2221000.0;FeedWasteDom.Cons.
India;2222000.0;FeedWasteDom.Cons.
India;2223000.0;FeedWasteDom.Cons.
India;2224000.0;FeedWasteDom.Cons.
India;2226000.0;FeedWasteDom.Cons.
India;2231000.0;FeedWasteDom.Cons.
India;4244000.0;FeedWasteDom.Cons.
Indonesia;813100.0;FeedWasteDom.Cons.
Indonesia;813200.0;FeedWasteDom.Cons.
Indonesia;813600.0;FeedWasteDom.Cons.
Indonesia;813700.0;FeedWasteDom.Cons.
Indonesia;813800.0;FeedWasteDom.Cons.
Indonesia;814200.0;FeedWasteDom.Cons.
Indonesia;2221000.0;FeedWasteDom.Cons.
Indonesia;2222000.0;FeedWasteDom.Cons.
Indonesia;2223000.0;FeedWasteDom.Cons.
Indonesia;2231000.0;FeedWasteDom.Cons.
Indonesia;2232000.0;FeedWasteDom.Cons.
Indonesia;4243000.0;FeedWasteDom.Cons.
Iran;813100.0;FeedWasteDom.Cons.
Iran;813300.0;FeedWasteDom.Cons.
Iran;813500.0;FeedWasteDom.Cons.
Iran;813600.0;FeedWasteDom.Cons.
Iran;814200.0;FeedWasteDom.Cons.
Iran;2222000.0;FeedWasteDom.Cons.
Iran;2226000.0;FeedWasteDom.Cons.
Iran;4242000.0;FeedWasteDom.Cons.
Iraq;813100.0;FeedWasteDom.Cons.
Israel;813100.0;FeedWasteDom.Cons.
Israel;813500.0;FeedWasteDom.Cons.
Israel;813600.0;FeedWasteDom.Cons.
Israel;2222000.0;FeedWasteDom.Cons.
Israel;2224000.0;FeedWasteDom.Cons.
Jamaica;813100.0;FeedWasteDom.Cons.
Japan;813100.0;FeedWasteDom.Cons.
Japan;813200.0;FeedWasteDom.Cons.
Japan;813300.0;FeedWasteDom.Cons.
Japan;813600.0;FeedWasteDom.Cons.
Japan;813700.0;FeedWasteDom.Cons.
Japan;813800.0;FeedWasteDom.Cons.
Japan;814200.0;FeedWasteDom.Cons.
Japan;2222000.0;FeedWasteDom.Cons.
Japan;2223000.0;FeedWasteDom.Cons.
Japan;2226000.0;FeedWasteDom.Cons.
Jordan;813100.0;FeedWasteDom.Cons.
Kazakhstan;813100.0;FeedWasteDom.Cons.
Kazakhstan;813300.0;FeedWasteDom.Cons.
Kazakhstan;813500.0;FeedWasteDom.Cons.
Kazakhstan;813600.0;FeedWasteDom.Cons.
Kazakhstan;2222000.0;FeedWasteDom.Cons.
Kazakhstan;2224000.0;FeedWasteDom.Cons.
Kazakhstan;2226000.0;FeedWasteDom.Cons.
Kenya;813100.0;FeedWasteDom.Cons.
Korea, North;813100.0;FeedWasteDom.Cons.
Korea, North;2222000.0;FeedWasteDom.Cons.
Korea, South;813100.0;FeedWasteDom.Cons.
Korea, South;813300.0;FeedWasteDom.Cons.
Korea, South;813600.0;FeedWasteDom.Cons.
Korea, South;813700.0;FeedWasteDom.Cons.
Korea, South;813800.0;FeedWasteDom.Cons.
Korea, South;814200.0;FeedWasteDom.Cons.
Korea, South;2222000.0;FeedWasteDom.Cons.
Korea, South;2223000.0;FeedWasteDom.Cons.
Kyrgyzstan;813300.0;FeedWasteDom.Cons.
Kyrgyzstan;2223000.0;FeedWasteDom.Cons.
Lebanon;813100.0;FeedWasteDom.Cons.
Liberia;813800.0;FeedWasteDom.Cons.
Liberia;2232000.0;FeedWasteDom.Cons.
Libya;813100.0;FeedWasteDom.Cons.
Madagascar;813300.0;FeedWasteDom.Cons.
Madagascar;2223000.0;FeedWasteDom.Cons.
Malawi;813200.0;FeedWasteDom.Cons.
Malawi;2221000.0;FeedWasteDom.Cons.
Malaysia;813100.0;FeedWasteDom.Cons.
Malaysia;813200.0;FeedWasteDom.Cons.
Malaysia;813700.0;FeedWasteDom.Cons.
Malaysia;813800.0;FeedWasteDom.Cons.
Malaysia;814200.0;FeedWasteDom.Cons.
Malaysia;2222000.0;FeedWasteDom.Cons.
Malaysia;4243000.0;FeedWasteDom.Cons.
Mali;813200.0;FeedWasteDom.Cons.
Mali;813300.0;FeedWasteDom.Cons.
Mali;2221000.0;FeedWasteDom.Cons.
Mali;2223000.0;FeedWasteDom.Cons.
Mexico;813100.0;FeedWasteDom.Cons.
Mexico;813200.0;FeedWasteDom.Cons.
Mexico;813300.0;FeedWasteDom.Cons.
Mexico;813500.0;FeedWasteDom.Cons.
Mexico;813600.0;FeedWasteDom.Cons.
Mexico;813700.0;FeedWasteDom.Cons.
Mexico;814200.0;FeedWasteDom.Cons.
Mexico;2222000.0;FeedWasteDom.Cons.
Mexico;2223000.0;FeedWasteDom.Cons.
Mexico;2224000.0;FeedWasteDom.Cons.
Moldova;813500.0;FeedWasteDom.Cons.
Moldova;2224000.0;FeedWasteDom.Cons.
Moldova;2226000.0;FeedWasteDom.Cons.
Morocco;813100.0;FeedWasteDom.Cons.
Morocco;813500.0;FeedWasteDom.Cons.
Morocco;813600.0;FeedWasteDom.Cons.
Morocco;814200.0;FeedWasteDom.Cons.
Mozambique;813200.0;FeedWasteDom.Cons.
Mozambique;813300.0;FeedWasteDom.Cons.
Mozambique;813700.0;FeedWasteDom.Cons.
Mozambique;2223000.0;FeedWasteDom.Cons.
New Zealand;813100.0;FeedWasteDom.Cons.
New Zealand;813300.0;FeedWasteDom.Cons.
New Zealand;813800.0;FeedWasteDom.Cons.
New Zealand;814200.0;FeedWasteDom.Cons.
Nicaragua;813100.0;FeedWasteDom.Cons.
Nicaragua;813200.0;FeedWasteDom.Cons.
Nicaragua;2221000.0;FeedWasteDom.Cons.
Nicaragua;2222000.0;FeedWasteDom.Cons.
Niger;813200.0;FeedWasteDom.Cons.
Niger;2221000.0;FeedWasteDom.Cons.
