ANO;MES;CO_NCM;ARG_PAIS_CO;PNET;FOB;NO_NCM_POR;ARG_PAIS_NOME
2023;11;10059010;450;s;s2;Milho em grÃ£o, exceto para semeadura;Macedonia (ex Republica Yugoslava de)
2023;12;10059010;450;s;s3;Milho em grÃ£o, exceto para semeadura;Macedonia (ex Republica Yugoslava de)
2023;1;10059010;451;s;s3;Milho em grÃ£o, exceto para semeadura;Secret
2023;2;10059010;451;s;s3;Milho em grÃ£o, exceto para semeadura;Secret
2023;4;10059010;451;s;s4;Milho em grÃ£o, exceto para semeadura;Secret
2023;5;10059010;451;s;s3;Milho em grÃ£o, exceto para semeadura;Secret
2023;6;10059010;451;s;s3;Milho em grÃ£o, exceto para semeadura;Secret
2023;3;10059010;453;s;s2;Milho em grÃ£o, exceto para semeadura;Secret
2023;6;10059010;453;s;s3;Milho em grÃ£o, exceto para semeadura;Secret
2023;3;10059010;501;s;s3;Milho em grÃ£o, exceto para semeadura;Australia
2023;4;10059010;501;s;s3;Milho em grÃ£o, exceto para semeadura;Australia
2023;9;10059010;501;s;s3;Milho em grÃ£o, exceto para semeadura;Australia
2023;10;10059010;512;s;s2;Milho em grÃ£o, exceto para semeadura;Fiji
2023;7;10059010;513;s;s3;Milho em grÃ£o, exceto para semeadura;Secret
2023;8;10059010;513;s;s3;Milho em grÃ£o, exceto para semeadura;Secret
2023;9;10059010;513;s;s2;Milho em grÃ£o, exceto para semeadura;Secret
2023;11;10059010;513;s;s4;Milho em grÃ£o, exceto para semeadura;Secret
2023;4;10059010;518;s;s2;Milho em grÃ£o, exceto para semeadura;Secret
2023;5;10059010;518;s;s3;Milho em grÃ£o, exceto para semeadura;Secret
2023;7;10059010;518;s;s3;Milho em grÃ£o, exceto para semeadura;Secret
2023;8;10059010;518;s;s2;Milho em grÃ£o, exceto para semeadura;Secret
2023;9;10059010;518;s;s2;Milho em grÃ£o, exceto para semeadura;Secret
2023;10;10059010;518;s;s2;Milho em grÃ£o, exceto para semeadura;Secret
2023;12;10059010;518;s;s3;Milho em grÃ£o, exceto para semeadura;Secret
2023;1;10059010;999;158046967,000;44882318,32;Milho em grÃ£o, exceto para semeadura;Secret
2023;2;10059010;999;130446095,900;44327653,17;Milho em grÃ£o, exceto para semeadura;Secret
2023;3;10059010;999;162025530,000;53377520,18;Milho em grÃ£o, exceto para semeadura;Secret
2023;4;10059010;999;184616310,000;56070834,70;Milho em grÃ£o, exceto para semeadura;Secret
2023;5;10059010;999;187982913,000;52092651,18;Milho em grÃ£o, exceto para semeadura;Secret
2023;6;10059010;999;153310905,000;43549052,76;Milho em grÃ£o, exceto para semeadura;Secret
2023;7;10059010;999;244932700,000;61009175,70;Milho em grÃ£o, exceto para semeadura;Secret
2023;8;10059010;999;343395220,000;79415432,71;Milho em grÃ£o, exceto para semeadura;Secret
2023;9;10059010;999;212118337,000;53968076,40;Milho em grÃ£o, exceto para semeadura;Secret
2023;10;10059010;999;178817609,000;46605456,92;Milho em grÃ£o, exceto para semeadura;Secret
2023;11;10059010;999;166837925,000;39501141,49;Milho em grÃ£o, exceto para semeadura;Secret
2023;12;10059010;999;103087755,000;23566975,27;Milho em grÃ£o, exceto para semeadura;Secret
2023;1;10059090;225;s;s4;Milho, exceto em grÃ£o;Uruguay
2023;3;10059090;225;s;s4;Milho, exceto em grÃ£o;Uruguay
2023;1;11010010;202;9953040,000;5034606,85;Farinha de trigo;Bolivia
2023;2;11010010;202;10164245,000;5081044,39;Farinha de trigo;Bolivia
2023;3;11010010;202;8842825,000;4429979,80;Farinha de trigo;Bolivia
2023;4;11010010;202;5637200,000;2619914,73;Farinha de trigo;Bolivia
2023;5;11010010;202;6630050,000;3096411,65;Farinha de trigo;Bolivia
2023;6;11010010;202;4651475,000;2151627,93;Farinha de trigo;Bolivia
2023;7;11010010;202;5517325,000;2539442,64;Farinha de trigo;Bolivia
2023;8;11010010;202;6352160,000;2887457,58;Farinha de trigo;Bolivia
2023;9;11010010;202;7149150,000;3093349,56;Farinha de trigo;Bolivia
2023;10;11010010;202;5535850,000;2287362,49;Farinha de trigo;Bolivia
2023;11;11010010;202;4341500,000;1632926,00;Farinha de trigo;Bolivia
2023;12;11010010;202;5574305,000;2049461,70;Farinha de trigo;Bolivia
2023;1;11010010;203;19307082,000;10446030,35;Farinha de trigo;Brasil
2023;2;11010010;203;16065536,000;8324785,46;Farinha de trigo;Brasil
2023;3;11010010;203;16892881,000;8546830,78;Farinha de trigo;Brasil
2023;4;11010010;203;16963070,000;8239166,99;Farinha de trigo;Brasil
2023;5;11010010;203;20303736,000;9731781,97;Farinha de trigo;Brasil
2023;6;11010010;203;16599234,000;8082267,52;Farinha de trigo;Brasil
2023;7;11010010;203;19663404,000;9605007,48;Farinha de trigo;Brasil
2023;8;11010010;203;18452362,000;8780886,47;Farinha de trigo;Brasil
2023;9;11010010;203;19049896,000;8431597,40;Farinha de trigo;Brasil
2023;10;11010010;203;18720780,000;7643356,14;Farinha de trigo;Brasil
2023;11;11010010;203;23248164,000;9073901,69;Farinha de trigo;Brasil
2023;12;11010010;203;18603220,000;7297705,34;Farinha de trigo;Brasil
2023;5;11010010;206;s;s2;Farinha de trigo;Costa Rica
2023;10;11010010;206;s;s2;Farinha de trigo;Costa Rica
2023;12;11010010;206;s;s3;Farinha de trigo;Costa Rica
2023;1;11010010;207;s;s4;Farinha de trigo;Cuba
2023;2;11010010;207;s;s3;Farinha de trigo;Cuba
2023;3;11010010;207;s;s4;Farinha de trigo;Cuba
2023;4;11010010;207;s;s3;Farinha de trigo;Cuba
2023;5;11010010;207;s;s5;Farinha de trigo;Cuba
2023;6;11010010;207;s;s5;Farinha de trigo;Cuba
2023;7;11010010;207;s;s6;Farinha de trigo;Cuba
2023;8;11010010;207;4432425,000;2690685,77;Farinha de trigo;Cuba
2023;9;11010010;207;s;s3;Farinha de trigo;Cuba
2023;12;11010010;207;s;s3;Farinha de trigo;Cuba
2023;1;11010010;208;2101600,000;1073732,57;Farinha de trigo;Chile
2023;2;11010010;208;2943190,000;1506048,59;Farinha de trigo;Chile
2023;3;11010010;208;3688330,000;1818247,30;Farinha de trigo;Chile
2023;4;11010010;208;3016160,000;1493931,93;Farinha de trigo;Chile
2023;5;11010010;208;4728270,000;2367146,62;Farinha de trigo;Chile
2023;6;11010010;208;3826250,000;1903084,75;Farinha de trigo;Chile
2023;7;11010010;208;3468250,000;1710536,00;Farinha de trigo;Chile
2023;8;11010010;208;3668150,000;1751999,25;Farinha de trigo;Chile
2023;9;11010010;208;3494410,000;1663518,15;Farinha de trigo;Chile
2023;10;11010010;208;3457680,000;1565921,40;Farinha de trigo;Chile
2023;11;11010010;208;3420250,000;1437572,00;Farinha de trigo;Chile
2023;12;11010010;208;3301870,000;1358074,50;Farinha de trigo;Chile
2023;1;11010010;212;s;s2;Farinha de trigo;Estados Unidos
2023;5;11010010;212;s;s1;Farinha de trigo;Estados Unidos
2023;6;11010010;212;s;s2;Farinha de trigo;Estados Unidos
2023;7;11010010;212;s;s2;Farinha de trigo;Estados Unidos
2023;10;11010010;212;s;s2;Farinha de trigo;Estados Unidos
2023;11;11010010;212;s;s1;Farinha de trigo;Estados Unidos
2023;12;11010010;212;s;s2;Farinha de trigo;Estados Unidos
2023;7;11010010;221;s;s2;Farinha de trigo;Paraguay
2023;8;11010010;221;s;s2;Farinha de trigo;Paraguay
2023;9;11010010;221;s;s2;Farinha de trigo;Paraguay
2023;12;11010010;221;s;s2;Farinha de trigo;Paraguay
2023;1;11010010;225;122080,000;90344,80;Farinha de trigo;Uruguay
2023;2;11010010;225;121040,000;83714,40;Farinha de trigo;Uruguay
2023;3;11010010;225;160080,000;112080,80;Farinha de trigo;Uruguay
2023;4;11010010;225;193120,000;137015,20;Farinha de trigo;Uruguay
2023;5;11010010;225;s;s3;Farinha de trigo;Uruguay
2023;6;11010010;225;98040,000;71236,40;Farinha de trigo;Uruguay
2023;7;11010010;225;110080,000;77128,80;Farinha de trigo;Uruguay
2023;8;11010010;225;152128,100;113646,20;Farinha de trigo;Uruguay
2023;9;11010010;225;972140,000;461768,40;Farinha de trigo;Uruguay
2023;10;11010010;225;1089080,000;499310,80;Farinha de trigo;Uruguay
2023;11;11010010;225;166080,000;113748,80;Farinha de trigo;Uruguay
2023;12;11010010;225;191660,000;140203,10;Farinha de trigo;Uruguay
2023;6;11010010;226;s;s3;Farinha de trigo;Venezuela
2023;10;11010010;226;s;s4;Farinha de trigo;Venezuela
2023;10;11010010;310;s;s1;Farinha de trigo;China
2023;11;11010010;320;s;s1;Farinha de trigo;Japon
2023;4;11010010;410;s;s1;Farinha de trigo;Espana
2023;1;11010010;999;365725,000;215993,10;Farinha de trigo;Secret
2023;2;11010010;999;167225,000;98694,59;Farinha de trigo;Secret
2023;3;11010010;999;503275,000;285074,04;Farinha de trigo;Secret
2023;4;11010010;999;172200,000;108841,97;Farinha de trigo;Secret
2023;5;11010010;999;1104200,000;641329,55;Farinha de trigo;Secret
2023;6;11010010;999;1905675,000;1129898,03;Farinha de trigo;Secret
2023;7;11010010;999;5520000,000;3347866,37;Farinha de trigo;Secret
2023;8;11010010;999;28000,000;13440,00;Farinha de trigo;Secret
2023;9;11010010;999;267475,000;160540,27;Farinha de trigo;Secret
2023;10;11010010;999;384010,000;202320,36;Farinha de trigo;Secret
2023;11;11010010;999;2250,000;2375,00;Farinha de trigo;Secret
2023;12;11010010;999;272640,000;153969,22;Farinha de trigo;Secret
2023;4;12011000;142;s;s1;Soja, mesmo triturada, para semeadura;Uganda
2023;10;12011000;159;s;s1;Soja, mesmo triturada, para semeadura;Sudafrica
2023;11;12011000;159;s;s1;Soja, mesmo triturada, para semeadura;Sudafrica
2023;9;12011000;202;s;s5;Soja, mesmo triturada, para semeadura;Bolivia
2023;10;12011000;202;1561000,000;1058342,50;Soja, mesmo triturada, para semeadura;Bolivia
2023;11;12011000;202;s;s2;Soja, mesmo triturada, para semeadura;Bolivia
2023;1;12011000;203;s;s1;Soja, mesmo triturada, para semeadura;Brasil
2023;4;12011000;203;s;s1;Soja, mesmo triturada, para semeadura;Brasil
2023;5;12011000;203;s;s1;Soja, mesmo triturada, para semeadura;Brasil
2023;6;12011000;203;s;s1;Soja, mesmo triturada, para semeadura;Brasil
2023;7;12011000;203;s;s1;Soja, mesmo triturada, para semeadura;Brasil
2023;8;12011000;203;s;s1;Soja, mesmo triturada, para semeadura;Brasil
2023;9;12011000;203;s;s1;Soja, mesmo triturada, para semeadura;Brasil
2023;11;12011000;203;s;s1;Soja, mesmo triturada, para semeadura;Brasil
2023;12;12011000;203;s;s1;Soja, mesmo triturada, para semeadura;Brasil
2023;4;12011000;204;27422,260;31102,55;Soja, mesmo triturada, para semeadura;Canada
2023;5;12011000;204;s;s2;Soja, mesmo triturada, para semeadura;Canada
2023;1;12011000;212;s;s1;Soja, mesmo triturada, para semeadura;Estados Unidos
2023;3;12011000;212;663857,540;597209,81;Soja, mesmo triturada, para semeadura;Estados Unidos
2023;4;12011000;212;708951,240;617163,13;Soja, mesmo triturada, para semeadura;Estados Unidos
2023;5;12011000;212;680379,800;3608279,28;Soja, mesmo triturada, para semeadura;Estados Unidos
2023;6;12011000;212;8583,600;51465,99;Soja, mesmo triturada, para semeadura;Estados Unidos
2023;7;12011000;212;s;s1;Soja, mesmo triturada, para semeadura;Estados Unidos
2023;1;12011000;221;s;s4;Soja, mesmo triturada, para semeadura;Paraguay
2023;8;12011000;221;s;s3;Soja, mesmo triturada, para semeadura;Paraguay
2023;9;12011000;221;s;s3;Soja, mesmo triturada, para semeadura;Paraguay
2023;10;12011000;221;60970,000;70932,00;Soja, mesmo triturada, para semeadura;Paraguay
2023;11;12011000;221;s;s3;Soja, mesmo triturada, para semeadura;Paraguay
2023;7;12011000;225;s;s5;Soja, mesmo triturada, para semeadura;Uruguay
2023;8;12011000;225;2018524,800;1651844,68;Soja, mesmo triturada, para semeadura;Uruguay
2023;9;12011000;225;4210700,000;3478599,88;Soja, mesmo triturada, para semeadura;Uruguay
2023;10;12011000;225;3195918,700;2539312,74;Soja, mesmo triturada, para semeadura;Uruguay
2023;11;12011000;225;1055360,000;913145,36;Soja, mesmo triturada, para semeadura;Uruguay
2023;12;12011000;225;136009,000;108693,62;Soja, mesmo triturada, para semeadura;Uruguay
2023;9;12011000;310;s;s1;Soja, mesmo triturada, para semeadura;China
2023;11;12011000;310;s;s1;Soja, mesmo triturada, para semeadura;China
2023;5;12011000;412;s;s1;Soja, mesmo triturada, para semeadura;Francia
2023;4;12011000;414;s;s1;Soja, mesmo triturada, para semeadura;Hungria
2023;4;12011000;417;s;s1;Soja, mesmo triturada, para semeadura;Italia
2023;1;12011000;999;183953,530;173772,76;Soja, mesmo triturada, para semeadura;Secret
2023;4;12011000;999;1052,450;5014,68;Soja, mesmo triturada, para semeadura;Secret
2023;5;12011000;999;2874,150;9640,28;Soja, mesmo triturada, para semeadura;Secret
2023;6;12011000;999;81,000;755,94;Soja, mesmo triturada, para semeadura;Secret
2023;8;12011000;999;136871,400;106966,70;Soja, mesmo triturada, para semeadura;Secret
2023;9;12011000;999;1887428,600;1234648,07;Soja, mesmo triturada, para semeadura;Secret
2023;10;12011000;999;61,170;61,19;Soja, mesmo triturada, para semeadura;Secret
2023;11;12011000;999;89316,210;68881,15;Soja, mesmo triturada, para semeadura;Secret
2023;12;12011000;999;1,000;1,00;Soja, mesmo triturada, para semeadura;Secret
2023;1;12019000;208;1524760,000;886388,28;Soja, mesmo triturada, exceto para semeadura;Chile
2023;2;12019000;208;1818500,000;1175400,00;Soja, mesmo triturada, exceto para semeadura;Chile
2023;3;12019000;208;3956500,000;2496092,00;Soja, mesmo triturada, exceto para semeadura;Chile
2023;4;12019000;208;4439300,000;2680849,26;Soja, mesmo triturada, exceto para semeadura;Chile
2023;5;12019000;208;3170280,000;1774024,90;Soja, mesmo triturada, exceto para semeadura;Chile
2023;6;12019000;208;s;s5;Soja, mesmo triturada, exceto para semeadura;Chile
2023;7;12019000;208;s;s5;Soja, mesmo triturada, exceto para semeadura;Chile
2023;8;12019000;208;1550640,000;850438,72;Soja, mesmo triturada, exceto para semeadura;Chile
2023;9;12019000;208;s;s4;Soja, mesmo triturada, exceto para semeadura;Chile
2023;10;12019000;208;s;s4;Soja, mesmo triturada, exceto para semeadura;Chile
2023;11;12019000;208;s;s5;Soja, mesmo triturada, exceto para semeadura;Chile
2023;12;12019000;208;3408660,000;1805052,02;Soja, mesmo triturada, exceto para semeadura;Chile
2023;2;12019000;212;14923500,000;15684896,30;Soja, mesmo triturada, exceto para semeadura;Estados Unidos
2023;5;12019000;212;20800000,000;14446087,00;Soja, mesmo triturada, exceto para semeadura;Estados Unidos
2023;7;12019000;212;11419200,000;7982868,10;Soja, mesmo triturada, exceto para semeadura;Estados Unidos
2023;8;12019000;212;11304860,000;6868333,15;Soja, mesmo triturada, exceto para semeadura;Estados Unidos
2023;10;12019000;212;16341380,000;10193126,36;Soja, mesmo triturada, exceto para semeadura;Estados Unidos
2023;12;12019000;212;s;s3;Soja, mesmo triturada, exceto para semeadura;Estados Unidos
2023;5;12019000;310;532160870,000;290520671,15;Soja, mesmo triturada, exceto para semeadura;China
2023;6;12019000;310;180601700,000;97864648,81;Soja, mesmo triturada, exceto para semeadura;China
2023;7;12019000;310;s;s7;Soja, mesmo triturada, exceto para semeadura;China
2023;8;12019000;310;s;s8;Soja, mesmo triturada, exceto para semeadura;China
2023;9;12019000;310;199893000,000;108643959,00;Soja, mesmo triturada, exceto para semeadura;China
2023;10;12019000;310;600012847,000;321898094,26;Soja, mesmo triturada, exceto para semeadura;China
2023;11;12019000;310;93121354,000;48270857,66;Soja, mesmo triturada, exceto para semeadura;China
2023;12;12019000;310;s;s8;Soja, mesmo triturada, exceto para semeadura;China
2023;2;12019000;316;s;s7;Soja, mesmo triturada, exceto para semeadura;Indonesia
2023;3;12019000;316;s;s2;Soja, mesmo triturada, exceto para semeadura;Indonesia
2023;2;12019000;999;23100000,000;13583380,00;Soja, mesmo triturada, exceto para semeadura;Secret
2023;3;12019000;999;27040,000;15105,08;Soja, mesmo triturada, exceto para semeadura;Secret
2023;6;12019000;999;1072000,000;600686,00;Soja, mesmo triturada, exceto para semeadura;Secret
2023;7;12019000;999;28751460,000;14742199,98;Soja, mesmo triturada, exceto para semeadura;Secret
2023;8;12019000;999;69526000,000;38384430,00;Soja, mesmo triturada, exceto para semeadura;Secret
2023;9;12019000;999;508000,000;284988,00;Soja, mesmo triturada, exceto para semeadura;Secret
2023;10;12019000;999;650500,000;366008,50;Soja, mesmo triturada, exceto para semeadura;Secret
2023;11;12019000;999;1669580,000;910173,74;Soja, mesmo triturada, exceto para semeadura;Secret
2023;12;12019000;999;33736200,000;17643857,80;Soja, mesmo triturada, exceto para semeadura;Secret
2023;1;15071000;102;s;s7;Ãleo de soja, em bruto, mesmo degomado;Argelia
2023;4;15071000;102;s;s6;Ãleo de soja, em bruto, mesmo degomado;Argelia
2023;11;15071000;102;9000000,000;8552722,00;Ãleo de soja, em bruto, mesmo degomado;Argelia
2023;1;15071000;113;s;s8;Ãleo de soja, em bruto, mesmo degomado;Egipto
2023;2;15071000;124;s;s7;Ãleo de soja, em bruto, mesmo degomado;Madagascar
2023;4;15071000;124;s;s7;Ãleo de soja, em bruto, mesmo degomado;Madagascar
2023;5;15071000;124;s;s7;Ãleo de soja, em bruto, mesmo degomado;Madagascar
2023;6;15071000;124;s;s6;Ãleo de soja, em bruto, mesmo degomado;Madagascar
2023;9;15071000;124;s;s6;Ãleo de soja, em bruto, mesmo degomado;Madagascar
2023;1;15071000;127;s;s8;Ãleo de soja, em bruto, mesmo degomado;Marruecos
2023;2;15071000;127;s;s8;Ãleo de soja, em bruto, mesmo degomado;Marruecos
2023;4;15071000;127;s;s7;Ãleo de soja, em bruto, mesmo degomado;Marruecos
2023;6;15071000;127;s;s8;Ãleo de soja, em bruto, mesmo degomado;Marruecos
2023;8;15071000;127;s;s8;Ãleo de soja, em bruto, mesmo degomado;Marruecos
2023;11;15071000;127;s;s7;Ãleo de soja, em bruto, mesmo degomado;Marruecos
2023;12;15071000;127;s;s7;Ãleo de soja, em bruto, mesmo degomado;Marruecos
2023;3;15071000;128;s;s6;Ãleo de soja, em bruto, mesmo degomado;Mauricio
2023;8;15071000;128;s;s5;Ãleo de soja, em bruto, mesmo degomado;Mauricio
2023;11;15071000;128;s;s5;Ãleo de soja, em bruto, mesmo degomado;Mauricio
2023;4;15071000;131;s;s7;Ãleo de soja, em bruto, mesmo degomado;Nigeria
2023;7;15071000;131;s;s6;Ãleo de soja, em bruto, mesmo degomado;Nigeria
2023;8;15071000;134;s;s6;Ãleo de soja, em bruto, mesmo degomado;Senegal
2023;8;15071000;149;s;s6;Ãleo de soja, em bruto, mesmo degomado;Angola
2023;1;15071000;151;s;s6;Ãleo de soja, em bruto, mesmo degomado;Mozambique
2023;2;15071000;151;s;s7;Ãleo de soja, em bruto, mesmo degomado;Mozambique
2023;3;15071000;151;s;s8;Ãleo de soja, em bruto, mesmo degomado;Mozambique
2023;4;15071000;151;s;s7;Ãleo de soja, em bruto, mesmo degomado;Mozambique
2023;5;15071000;151;s;s6;Ãleo de soja, em bruto, mesmo degomado;Mozambique
2023;6;15071000;151;s;s7;Ãleo de soja, em bruto, mesmo degomado;Mozambique
2023;8;15071000;151;16000000,000;14873420,25;Ãleo de soja, em bruto, mesmo degomado;Mozambique
2023;9;15071000;151;s;s8;Ãleo de soja, em bruto, mesmo degomado;Mozambique
2023;10;15071000;151;s;s8;Ãleo de soja, em bruto, mesmo degomado;Mozambique
2023;11;15071000;151;s;s7;Ãleo de soja, em bruto, mesmo degomado;Mozambique
2023;12;15071000;151;s;s7;Ãleo de soja, em bruto, mesmo degomado;Mozambique
2023;2;15071000;205;15500000,000;17933381,75;Ãleo de soja, em bruto, mesmo degomado;Colombia
2023;3;15071000;205;8411610,000;9914264,80;Ãleo de soja, em bruto, mesmo degomado;Colombia
2023;4;15071000;205;9000000,000;9344570,13;Ãleo de soja, em bruto, mesmo degomado;Colombia
2023;12;15071000;205;s;s6;Ãleo de soja, em bruto, mesmo degomado;Colombia
2023;2;15071000;206;s;s6;Ãleo de soja, em bruto, mesmo degomado;Costa Rica
2023;1;15071000;208;s;s5;Ãleo de soja, em bruto, mesmo degomado;Chile
2023;2;15071000;208;s;s5;Ãleo de soja, em bruto, mesmo degomado;Chile
2023;4;15071000;208;s;s5;Ãleo de soja, em bruto, mesmo degomado;Chile
2023;5;15071000;208;2829690,000;2705295,31;Ãleo de soja, em bruto, mesmo degomado;Chile
2023;6;15071000;208;2024430,000;1871586,65;Ãleo de soja, em bruto, mesmo degomado;Chile
2023;7;15071000;208;3646770,000;3381861,69;Ãleo de soja, em bruto, mesmo degomado;Chile
2023;9;15071000;208;930040,000;906129,72;Ãleo de soja, em bruto, mesmo degomado;Chile
2023;10;15071000;208;3074140,000;3164945,97;Ãleo de soja, em bruto, mesmo degomado;Chile
2023;11;15071000;208;s;s4;Ãleo de soja, em bruto, mesmo degomado;Chile
2023;12;15071000;208;s;s5;Ãleo de soja, em bruto, mesmo degomado;Chile
2023;1;15071000;209;s;s8;Ãleo de soja, em bruto, mesmo degomado;Republica Dominicana
2023;2;15071000;209;23500000,000;28419756,52;Ãleo de soja, em bruto, mesmo degomado;Republica Dominicana
2023;3;15071000;209;18200000,000;21917882,88;Ãleo de soja, em bruto, mesmo degomado;Republica Dominicana
2023;4;15071000;209;11600000,000;12385099,64;Ãleo de soja, em bruto, mesmo degomado;Republica Dominicana
2023;5;15071000;209;s;s6;Ãleo de soja, em bruto, mesmo degomado;Republica Dominicana
2023;6;15071000;209;s;s6;Ãleo de soja, em bruto, mesmo degomado;Republica Dominicana
2023;7;15071000;209;s;s6;Ãleo de soja, em bruto, mesmo degomado;Republica Dominicana
2023;8;15071000;209;s;s7;Ãleo de soja, em bruto, mesmo degomado;Republica Dominicana
2023;9;15071000;209;s;s7;Ãleo de soja, em bruto, mesmo degomado;Republica Dominicana
2023;10;15071000;209;s;s6;Ãleo de soja, em bruto, mesmo degomado;Republica Dominicana
2023;11;15071000;209;9785000,000;9199295,04;Ãleo de soja, em bruto, mesmo degomado;Republica Dominicana
2023;12;15071000;209;s;s6;Ãleo de soja, em bruto, mesmo degomado;Republica Dominicana
2023;4;15071000;210;s;s7;Ãleo de soja, em bruto, mesmo degomado;Ecuador
2023;7;15071000;210;s;s6;Ãleo de soja, em bruto, mesmo degomado;Ecuador
2023;2;15071000;211;s;s5;Ãleo de soja, em bruto, mesmo degomado;El Salvador
2023;2;15071000;213;8900000,000;11305534,67;Ãleo de soja, em bruto, mesmo degomado;Guatemala
2023;4;15071000;213;s;s7;Ãleo de soja, em bruto, mesmo degomado;Guatemala
2023;5;15071000;213;s;s6;Ãleo de soja, em bruto, mesmo degomado;Guatemala
2023;6;15071000;213;s;s5;Ãleo de soja, em bruto, mesmo degomado;Guatemala
2023;8;15071000;213;s;s7;Ãleo de soja, em bruto, mesmo degomado;Guatemala
2023;10;15071000;213;s;s6;Ãleo de soja, em bruto, mesmo degomado;Guatemala
2023;12;15071000;213;s;s6;Ãleo de soja, em bruto, mesmo degomado;Guatemala
2023;8;15071000;216;s;s5;Ãleo de soja, em bruto, mesmo degomado;Honduras
2023;10;15071000;216;s;s5;Ãleo de soja, em bruto, mesmo degomado;Honduras
2023;12;15071000;216;s;s5;Ãleo de soja, em bruto, mesmo degomado;Honduras
2023;2;15071000;217;s;s6;Ãleo de soja, em bruto, mesmo degomado;Jamaica
2023;3;15071000;217;s;s6;Ãleo de soja, em bruto, mesmo degomado;Jamaica
2023;11;15071000;217;s;s6;Ãleo de soja, em bruto, mesmo degomado;Jamaica
2023;1;15071000;218;s;s6;Ãleo de soja, em bruto, mesmo degomado;Mexico
2023;2;15071000;218;s;s7;Ãleo de soja, em bruto, mesmo degomado;Mexico
2023;3;15071000;218;s;s6;Ãleo de soja, em bruto, mesmo degomado;Mexico
2023;4;15071000;218;s;s7;Ãleo de soja, em bruto, mesmo degomado;Mexico
2023;6;15071000;218;9260454,000;8790992,58;Ãleo de soja, em bruto, mesmo degomado;Mexico
2023;7;15071000;218;s;s6;Ãleo de soja, em bruto, mesmo degomado;Mexico
2023;8;15071000;218;24500000,000;24772111,38;Ãleo de soja, em bruto, mesmo degomado;Mexico
2023;9;15071000;218;s;s8;Ãleo de soja, em bruto, mesmo degomado;Mexico
2023;10;15071000;218;s;s7;Ãleo de soja, em bruto, mesmo degomado;Mexico
2023;11;15071000;218;s;s6;Ãleo de soja, em bruto, mesmo degomado;Mexico
2023;12;15071000;218;s;s7;Ãleo de soja, em bruto, mesmo degomado;Mexico
2023;1;15071000;222;21850000,000;26659284,01;Ãleo de soja, em bruto, mesmo degomado;Peru
2023;2;15071000;222;36023000,000;43940081,69;Ãleo de soja, em bruto, mesmo degomado;Peru
2023;3;15071000;222;17000000,000;19364504,91;Ãleo de soja, em bruto, mesmo degomado;Peru
2023;4;15071000;222;44500000,000;49153287,51;Ãleo de soja, em bruto, mesmo degomado;Peru
2023;5;15071000;222;39100000,000;37636983,08;Ãleo de soja, em bruto, mesmo degomado;Peru
2023;6;15071000;222;s;s8;Ãleo de soja, em bruto, mesmo degomado;Peru
2023;7;15071000;222;30750000,000;30186071,94;Ãleo de soja, em bruto, mesmo degomado;Peru
2023;8;15071000;222;s;s7;Ãleo de soja, em bruto, mesmo degomado;Peru
2023;9;15071000;222;s;s7;Ãleo de soja, em bruto, mesmo degomado;Peru
2023;10;15071000;222;26098202,000;26074366,00;Ãleo de soja, em bruto, mesmo degomado;Peru
2023;11;15071000;222;s;s8;Ãleo de soja, em bruto, mesmo degomado;Peru
2023;1;15071000;226;s;s7;Ãleo de soja, em bruto, mesmo degomado;Venezuela
2023;2;15071000;226;s;s7;Ãleo de soja, em bruto, mesmo degomado;Venezuela
2023;3;15071000;226;s;s7;Ãleo de soja, em bruto, mesmo degomado;Venezuela
2023;5;15071000;226;s;s7;Ãleo de soja, em bruto, mesmo degomado;Venezuela
2023;6;15071000;226;s;s5;Ãleo de soja, em bruto, mesmo degomado;Venezuela
2023;7;15071000;226;s;s7;Ãleo de soja, em bruto, mesmo degomado;Venezuela
2023;8;15071000;226;s;s7;Ãleo de soja, em bruto, mesmo degomado;Venezuela
2023;10;15071000;226;s;s7;Ãleo de soja, em bruto, mesmo degomado;Venezuela
2023;12;15071000;226;s;s7;Ãleo de soja, em bruto, mesmo degomado;Venezuela
2023;1;15071000;309;29747538,000;36060097,15;Ãleo de soja, em bruto, mesmo degomado;Corea, Republica de
2023;2;15071000;309;s;s8;Ãleo de soja, em bruto, mesmo degomado;Corea, Republica de
2023;3;15071000;309;s;s6;Ãleo de soja, em bruto, mesmo degomado;Corea, Republica de
2023;5;15071000;309;16500002,000;15701395,24;Ãleo de soja, em bruto, mesmo degomado;Corea, Republica de
2023;6;15071000;309;s;s6;Ãleo de soja, em bruto, mesmo degomado;Corea, Republica de
2023;8;15071000;309;s;s8;Ãleo de soja, em bruto, mesmo degomado;Corea, Republica de
2023;9;15071000;309;13500000,000;13548204,79;Ãleo de soja, em bruto, mesmo degomado;Corea, Republica de
2023;10;15071000;309;89100000,000;84645790,45;Ãleo de soja, em bruto, mesmo degomado;Corea, Republica de
2023;12;15071000;309;s;s8;Ãleo de soja, em bruto, mesmo degomado;Corea, Republica de
2023;1;15071000;310;s;s6;Ãleo de soja, em bruto, mesmo degomado;China
2023;4;15071000;310;s;s8;Ãleo de soja, em bruto, mesmo degomado;China
2023;5;15071000;310;s;s8;Ãleo de soja, em bruto, mesmo degomado;China
2023;6;15071000;310;76071029,000;72973715,88;Ãleo de soja, em bruto, mesmo degomado;China
